method,partition,observation_row,global_sequence_index,parent_id,traversal_id,sequence_index,event,identity,score
geometry,selection,99077,109089,S07_flat_loop_rich_C07,S07_flat_loop_rich_C07:edge_0113:d1,14,junction,S07_flat_loop_rich_C07:node:node_0108,12.1708728838498
geometry,selection,99203,109215,S07_flat_loop_rich_C07,S07_flat_loop_rich_C07:edge_0117:d0,11,corridor,,7.780060868648696
geometry,selection,99806,109818,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0015:d1,14,corridor,,8.987985013343016
geometry,selection,100423,110435,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0046:d0,15,corridor,,14.846849336888235
geometry,selection,100438,110450,S07_flat_loop_rich_C08,S07_flat_loop_rich_C08:edge_0046:d1,13,junction,S07_flat_loop_rich_C08:node:node_0043,7.25279784232054
geometry,selection,120847,133601,S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0011:d0,11,junction,S08_3d_loop_rich_C07:node:node_0015,7.018797067618717
geometry,selection,121882,134636,S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d0,14,corridor,,7.119628129550249
geometry,selection,121895,134649,S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,11,geometry_transition,S08_3d_loop_rich_C07:node:node_0056,7.7354921985078295
geometry,selection,122663,135417,S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0077:d0,11,turn,S08_3d_loop_rich_C07:edge_0077:turn:000,8.573830832184827
geometry,selection,125581,138335,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0066:d0,13,corridor,,7.244341153795452
geometry,selection,125599,138353,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0066:d1,14,corridor,,8.38411234862928
geometry,selection,125741,138495,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0071:d1,16,corridor,,7.369425198124375
geometry,selection,126081,138835,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0087:d1,11,corridor,,15.963250965078107
geometry,selection,126144,138898,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0090:d1,11,junction,S08_3d_loop_rich_C08:node:node_0085,8.417928333433116
geometry,selection,126403,139157,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0100:d1,15,corridor,,8.047449407963645
geometry,selection,127042,139796,S08_3d_loop_rich_C08,S08_3d_loop_rich_C08:edge_0128:d0,16,corridor,,9.980242773524049
geometry,selection,151763,167951,S09_flat_complex_C07,S09_flat_complex_C07:edge_0047:d1,18,junction,S09_flat_complex_C07:node:node_0045,9.887806635079532
geometry,selection,151953,168141,S09_flat_complex_C07,S09_flat_complex_C07:edge_0054:d0,21,junction,S09_flat_complex_C07:node:node_0057,9.109034712470473
geometry,selection,152019,168207,S09_flat_complex_C07,S09_flat_complex_C07:edge_0056:d0,13,junction,S09_flat_complex_C07:node:node_0057,11.471884419859382
geometry,selection,155387,171575,S09_flat_complex_C08,S09_flat_complex_C08:edge_0045:d1,13,corridor,,13.06638018705672
geometry,selection,181373,201475,S10_3d_complex_C07,S10_3d_complex_C07:edge_0058:d0,11,corridor,,9.060935769971858
geometry,selection,181385,201487,S10_3d_complex_C07,S10_3d_complex_C07:edge_0058:d1,11,junction,S10_3d_complex_C07:node:node_0055,8.030170922670472
geometry,selection,181854,201956,S10_3d_complex_C07,S10_3d_complex_C07:edge_0077:d1,12,corridor,,11.282962562933756
geometry,selection,183241,203343,S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d1,22,junction,S10_3d_complex_C07:node:node_0119,6.929899685979545
geometry,selection,183959,204061,S10_3d_complex_C07,S10_3d_complex_C07:edge_0159:d1,11,corridor,,6.951667425628443
geometry,selection,184525,204627,S10_3d_complex_C08,S10_3d_complex_C08:edge_0017:d1,14,junction,S10_3d_complex_C08:node:node_0015,7.743680261904422
geometry,selection,184615,204717,S10_3d_complex_C08,S10_3d_complex_C08:edge_0021:d0,11,corridor,,27.676949119066325
geometry,selection,184631,204733,S10_3d_complex_C08,S10_3d_complex_C08:edge_0021:d1,13,junction,S10_3d_complex_C08:node:node_0019,25.87985324109335
geometry,selection,185730,205832,S10_3d_complex_C08,S10_3d_complex_C08:edge_0058:d0,20,junction,S10_3d_complex_C08:node:node_0061,7.136542560231229
geometry,selection,186017,206119,S10_3d_complex_C08,S10_3d_complex_C08:edge_0068:d0,11,corridor,,7.100509212661042
geometry,selection,186353,206455,S10_3d_complex_C08,S10_3d_complex_C08:edge_0079:d0,11,junction,S10_3d_complex_C08:node:node_0079,8.591956401206616
geometry,selection,186365,206467,S10_3d_complex_C08,S10_3d_complex_C08:edge_0079:d1,11,corridor,,20.97678297433108
geometry,selection,187234,207336,S10_3d_complex_C08,S10_3d_complex_C08:edge_0117:d0,20,junction,S10_3d_complex_C08:node:node_0133,16.928663738345566
geometry,selection,187246,207348,S10_3d_complex_C08,S10_3d_complex_C08:edge_0117:d1,11,corridor,,7.064709715014847
geometry,selection,187303,207405,S10_3d_complex_C08,S10_3d_complex_C08:edge_0119:d1,13,corridor,,8.660384266485115
action,fit,239,239,S01_flat_tree_small_C01,S01_flat_tree_small_C01:edge_0008:d1,13,corridor,,8.162905509248333
action,fit,809,809,S01_flat_tree_small_C01,S01_flat_tree_small_C01:edge_0036:d0,13,terminal,S01_flat_tree_small_C01:node:node_0038,9.05432866048551
action,fit,825,825,S01_flat_tree_small_C01,S01_flat_tree_small_C01:edge_0036:d1,12,corridor,,9.450046289084504
action,fit,2903,2903,S01_flat_tree_small_C03,S01_flat_tree_small_C03:edge_0019:d0,11,terminal,S01_flat_tree_small_C03:node:node_0020,7.74871272030549
action,fit,2918,2918,S01_flat_tree_small_C03,S01_flat_tree_small_C03:edge_0019:d1,11,corridor,,7.77126913690353
action,fit,3523,3523,S01_flat_tree_small_C03,S01_flat_tree_small_C03:edge_0042:d0,13,corridor,,8.592312082143712
action,fit,3545,3545,S01_flat_tree_small_C03,S01_flat_tree_small_C03:edge_0042:d1,15,terminal,S01_flat_tree_small_C03:node:node_0041,8.468612346585504
action,fit,4748,4748,S01_flat_tree_small_C04,S01_flat_tree_small_C04:edge_0053:d0,12,terminal,S01_flat_tree_small_C04:node:node_0054,8.52786430148109
action,fit,4763,4763,S01_flat_tree_small_C04,S01_flat_tree_small_C04:edge_0053:d1,11,corridor,,9.136537443196897
action,fit,6111,6111,S01_flat_tree_small_C06,S01_flat_tree_small_C06:edge_0010:d0,13,corridor,,7.791005124331405
action,fit,6126,6126,S01_flat_tree_small_C06,S01_flat_tree_small_C06:edge_0010:d1,11,terminal,S01_flat_tree_small_C06:node:node_0009,8.202217372236698
action,fit,6674,6674,S01_flat_tree_small_C06,S01_flat_tree_small_C06:edge_0039:d0,12,corridor,,8.458707274775255
action,fit,6708,6708,S01_flat_tree_small_C06,S01_flat_tree_small_C06:edge_0039:d1,21,terminal,S01_flat_tree_small_C06:node:node_0038,8.684124417061824
action,fit,10700,12174,S02_3d_tree_small_C01,S02_3d_tree_small_C01:edge_0054:d1,11,geometry_transition,S02_3d_tree_small_C01:node:node_0054,9.262338135499219
action,fit,11064,12538,S02_3d_tree_small_C02,S02_3d_tree_small_C02:edge_0011:d1,11,corridor,,8.582735356996098
action,fit,11928,13402,S02_3d_tree_small_C03,S02_3d_tree_small_C03:edge_0000:d0,12,corridor,,8.916772662860364
action,fit,12955,14429,S02_3d_tree_small_C03,S02_3d_tree_small_C03:edge_0035:d0,11,corridor,,8.522134918815736
action,fit,14282,15756,S02_3d_tree_small_C04,S02_3d_tree_small_C04:edge_0042:d0,12,terminal,S02_3d_tree_small_C04:node:node_0044,7.983768722474544
action,fit,14299,15773,S02_3d_tree_small_C04,S02_3d_tree_small_C04:edge_0042:d1,12,corridor,,8.779454138860203
action,fit,15075,16549,S02_3d_tree_small_C05,S02_3d_tree_small_C05:edge_0024:d0,11,corridor,,7.885550069499045
action,fit,15444,16918,S02_3d_tree_small_C05,S02_3d_tree_small_C05:edge_0043:d0,12,corridor,,8.203105826508287
action,fit,16000,17474,S02_3d_tree_small_C06,S02_3d_tree_small_C06:edge_0004:d0,12,corridor,,8.419445722196292
action,fit,16018,17492,S02_3d_tree_small_C06,S02_3d_tree_small_C06:edge_0004:d1,13,terminal,S02_3d_tree_small_C06:node:node_0003,8.52530619004436
action,fit,16243,17717,S02_3d_tree_small_C06,S02_3d_tree_small_C06:edge_0013:d0,11,corridor,,7.758362739761571
action,fit,20385,23193,S03_flat_unicyclic_small_C01,S03_flat_unicyclic_small_C01:edge_0027:d0,11,terminal,S03_flat_unicyclic_small_C01:node:node_0031,9.717066907172274
action,fit,20397,23205,S03_flat_unicyclic_small_C01,S03_flat_unicyclic_small_C01:edge_0027:d1,11,junction,S03_flat_unicyclic_small_C01:node:node_0025,8.330930256676297
action,fit,21403,24211,S03_flat_unicyclic_small_C01,S03_flat_unicyclic_small_C01:edge_0062:d0,17,terminal,S03_flat_unicyclic_small_C01:node:node_0062,7.888334571430852
action,fit,21418,24226,S03_flat_unicyclic_small_C01,S03_flat_unicyclic_small_C01:edge_0062:d1,11,corridor,,8.061979945536642
action,fit,21439,24247,S03_flat_unicyclic_small_C02,S03_flat_unicyclic_small_C02:edge_0000:d0,11,corridor,,8.431824542093887
action,fit,21454,24262,S03_flat_unicyclic_small_C02,S03_flat_unicyclic_small_C02:edge_0000:d1,11,terminal,S03_flat_unicyclic_small_C02:node:node_0000,7.81708409282694
action,fit,21944,24752,S03_flat_unicyclic_small_C02,S03_flat_unicyclic_small_C02:edge_0020:d0,12,corridor,,8.39400726525905
action,fit,21961,24769,S03_flat_unicyclic_small_C02,S03_flat_unicyclic_small_C02:edge_0020:d1,12,terminal,S03_flat_unicyclic_small_C02:node:node_0019,8.303002693095863
action,fit,22918,25726,S03_flat_unicyclic_small_C02,S03_flat_unicyclic_small_C02:edge_0052:d0,12,corridor,,8.163072803778425
action,fit,23411,26219,S03_flat_unicyclic_small_C03,S03_flat_unicyclic_small_C03:edge_0003:d0,11,terminal,S03_flat_unicyclic_small_C03:node:node_0004,7.773826847850411
action,fit,23426,26234,S03_flat_unicyclic_small_C03,S03_flat_unicyclic_small_C03:edge_0003:d1,12,corridor,,7.95255129356113
action,fit,24361,27169,S03_flat_unicyclic_small_C03,S03_flat_unicyclic_small_C03:edge_0040:d0,17,terminal,S03_flat_unicyclic_small_C03:node:node_0040,7.882380583677082
action,fit,24378,27186,S03_flat_unicyclic_small_C03,S03_flat_unicyclic_small_C03:edge_0040:d1,13,junction,S03_flat_unicyclic_small_C03:node:node_0039,8.174579008215929
action,fit,25035,27843,S03_flat_unicyclic_small_C03,S03_flat_unicyclic_small_C03:edge_0060:d0,15,terminal,S03_flat_unicyclic_small_C03:node:node_0060,8.07521512264728
action,fit,25054,27862,S03_flat_unicyclic_small_C03,S03_flat_unicyclic_small_C03:edge_0060:d1,13,corridor,,8.301627726132555
action,fit,25477,28285,S03_flat_unicyclic_small_C04,S03_flat_unicyclic_small_C04:edge_0016:d0,13,corridor,,10.485697318161867
action,fit,25495,28303,S03_flat_unicyclic_small_C04,S03_flat_unicyclic_small_C04:edge_0016:d1,13,terminal,S03_flat_unicyclic_small_C04:node:node_0015,10.180001937120592
action,fit,27233,30041,S03_flat_unicyclic_small_C05,S03_flat_unicyclic_small_C05:edge_0031:d0,13,corridor,,7.856520275532279
action,fit,28049,30857,S03_flat_unicyclic_small_C05,S03_flat_unicyclic_small_C05:edge_0056:d0,13,terminal,S03_flat_unicyclic_small_C05:node:node_0056,8.010124685314361
action,fit,28066,30874,S03_flat_unicyclic_small_C05,S03_flat_unicyclic_small_C05:edge_0056:d1,12,corridor,,8.709404441889344
action,fit,28156,30964,S03_flat_unicyclic_small_C06,S03_flat_unicyclic_small_C06:edge_0006:d0,12,corridor,,7.887549596613449
action,fit,33036,37310,S04_3d_unicyclic_small_C01,S04_3d_unicyclic_small_C01:edge_0071:d1,11,corridor,,8.514828966941764
action,fit,34619,38893,S04_3d_unicyclic_small_C03,S04_3d_unicyclic_small_C03:edge_0007:d0,17,terminal,S04_3d_unicyclic_small_C03:node:node_0005,9.23936555843185
action,fit,34637,38911,S04_3d_unicyclic_small_C03,S04_3d_unicyclic_small_C03:edge_0007:d1,13,corridor,,8.27760443475334
action,fit,35207,39481,S04_3d_unicyclic_small_C03,S04_3d_unicyclic_small_C03:edge_0024:d1,11,corridor,,8.695526251538986
action,fit,35314,39588,S04_3d_unicyclic_small_C03,S04_3d_unicyclic_small_C03:edge_0028:d1,14,geometry_transition,S04_3d_unicyclic_small_C03:edge_0028:geometry_change_point:000,8.41084791338212
action,fit,36001,40275,S04_3d_unicyclic_small_C03,S04_3d_unicyclic_small_C03:edge_0053:d0,17,terminal,S04_3d_unicyclic_small_C03:node:node_0053,8.708999740712091
action,fit,36018,40292,S04_3d_unicyclic_small_C03,S04_3d_unicyclic_small_C03:edge_0053:d1,12,corridor,,8.429376081342829
action,fit,36107,40381,S04_3d_unicyclic_small_C03,S04_3d_unicyclic_small_C03:edge_0058:d1,11,corridor,,7.8934556867080845
action,fit,37325,41599,S04_3d_unicyclic_small_C04,S04_3d_unicyclic_small_C04:edge_0064:d0,13,terminal,S04_3d_unicyclic_small_C04:node:node_0064,7.8433342077634025
action,fit,39129,43403,S04_3d_unicyclic_small_C06,S04_3d_unicyclic_small_C06:edge_0029:d1,11,corridor,,7.959211639070685
action,fit,43417,49315,S05_flat_branch_medium_C01,S05_flat_branch_medium_C01:edge_0049:d1,13,corridor,,7.784700474071657
action,fit,43802,49700,S05_flat_branch_medium_C01,S05_flat_branch_medium_C01:edge_0061:d0,12,corridor,,8.45137137980592
action,fit,43829,49727,S05_flat_branch_medium_C01,S05_flat_branch_medium_C01:edge_0061:d1,17,terminal,S05_flat_branch_medium_C01:node:node_0060,8.795193831137341
action,fit,44665,50563,S05_flat_branch_medium_C01,S05_flat_branch_medium_C01:edge_0087:d0,19,terminal,S05_flat_branch_medium_C01:node:node_0087,8.527322685321327
action,fit,44680,50578,S05_flat_branch_medium_C01,S05_flat_branch_medium_C01:edge_0087:d1,11,corridor,,8.633256618610645
action,fit,44704,50602,S05_flat_branch_medium_C02,S05_flat_branch_medium_C02:edge_0000:d0,12,corridor,,8.461195500597855
action,fit,44938,50836,S05_flat_branch_medium_C02,S05_flat_branch_medium_C02:edge_0010:d0,12,corridor,,8.55929586285237
action,fit,44964,50862,S05_flat_branch_medium_C02,S05_flat_branch_medium_C02:edge_0010:d1,17,terminal,S05_flat_branch_medium_C02:node:node_0010,8.137869345924738
action,fit,46538,52436,S05_flat_branch_medium_C02,S05_flat_branch_medium_C02:edge_0073:d0,12,corridor,,8.537490459113277
action,fit,46563,52461,S05_flat_branch_medium_C02,S05_flat_branch_medium_C02:edge_0073:d1,16,terminal,S05_flat_branch_medium_C02:node:node_0071,8.237009664757538
action,fit,46616,52514,S05_flat_branch_medium_C02,S05_flat_branch_medium_C02:edge_0075:d1,12,corridor,,7.803645748208075
action,fit,47349,53247,S05_flat_branch_medium_C03,S05_flat_branch_medium_C03:edge_0007:d0,13,corridor,,8.216883670848956
action,fit,47375,53273,S05_flat_branch_medium_C03,S05_flat_branch_medium_C03:edge_0007:d1,17,terminal,S05_flat_branch_medium_C03:node:node_0006,7.961816010596905
action,fit,48600,54498,S05_flat_branch_medium_C03,S05_flat_branch_medium_C03:edge_0055:d0,14,terminal,S05_flat_branch_medium_C03:node:node_0061,8.57596977880718
action,fit,48618,54516,S05_flat_branch_medium_C03,S05_flat_branch_medium_C03:edge_0055:d1,13,corridor,,8.34115265109518
action,fit,49419,55317,S05_flat_branch_medium_C03,S05_flat_branch_medium_C03:edge_0088:d0,19,terminal,S05_flat_branch_medium_C03:node:node_0090,9.231825386507804
action,fit,49435,55333,S05_flat_branch_medium_C03,S05_flat_branch_medium_C03:edge_0088:d1,12,corridor,,8.698639509637001
action,fit,49542,55440,S05_flat_branch_medium_C03,S05_flat_branch_medium_C03:edge_0091:d1,14,terminal,S05_flat_branch_medium_C03:node:node_0089,8.0842579973681
action,fit,49583,55481,S05_flat_branch_medium_C04,S05_flat_branch_medium_C04:edge_0000:d0,11,corridor,,8.603250099101354
action,fit,50336,56234,S05_flat_branch_medium_C04,S05_flat_branch_medium_C04:edge_0022:d0,18,terminal,S05_flat_branch_medium_C04:node:node_0032,8.256253660599477
action,fit,50350,56248,S05_flat_branch_medium_C04,S05_flat_branch_medium_C04:edge_0022:d1,11,corridor,,8.159589086408673
action,fit,51899,57797,S05_flat_branch_medium_C05,S05_flat_branch_medium_C05:edge_0006:d0,13,corridor,,8.503756048732605
action,fit,51925,57823,S05_flat_branch_medium_C05,S05_flat_branch_medium_C05:edge_0006:d1,17,terminal,S05_flat_branch_medium_C05:node:node_0005,7.775876910512008
action,fit,52265,58163,S05_flat_branch_medium_C05,S05_flat_branch_medium_C05:edge_0019:d1,11,corridor,,8.515882507383523
action,fit,53263,59161,S05_flat_branch_medium_C05,S05_flat_branch_medium_C05:edge_0070:d1,11,corridor,,8.212555031817432
action,fit,53609,59507,S05_flat_branch_medium_C05,S05_flat_branch_medium_C05:edge_0085:d0,21,terminal,S05_flat_branch_medium_C05:node:node_0085,7.892426334769932
action,fit,53626,59524,S05_flat_branch_medium_C05,S05_flat_branch_medium_C05:edge_0085:d1,12,corridor,,7.995716701332683
action,fit,53738,59636,S05_flat_branch_medium_C06,S05_flat_branch_medium_C06:edge_0003:d0,12,junction,S05_flat_branch_medium_C06:node:node_0005,8.127846464041834
action,fit,53761,59659,S05_flat_branch_medium_C06,S05_flat_branch_medium_C06:edge_0003:d1,15,terminal,S05_flat_branch_medium_C06:node:node_0003,8.290394793411778
action,fit,55117,61015,S05_flat_branch_medium_C06,S05_flat_branch_medium_C06:edge_0053:d0,13,corridor,,7.994236001215838
action,fit,55131,61029,S05_flat_branch_medium_C06,S05_flat_branch_medium_C06:edge_0053:d1,11,terminal,S05_flat_branch_medium_C06:node:node_0051,7.80900697136566
action,fit,55495,61393,S05_flat_branch_medium_C06,S05_flat_branch_medium_C06:edge_0067:d0,13,terminal,S05_flat_branch_medium_C06:node:node_0070,8.61327072379979
action,fit,55511,61409,S05_flat_branch_medium_C06,S05_flat_branch_medium_C06:edge_0067:d1,12,corridor,,8.336570431786164
action,fit,56121,62019,S05_flat_branch_medium_C06,S05_flat_branch_medium_C06:edge_0084:d1,14,terminal,S05_flat_branch_medium_C06:node:node_0083,8.160331951086267
action,fit,61441,69371,S06_3d_branch_medium_C01,S06_3d_branch_medium_C01:edge_0023:d1,11,corridor,,7.9425046955648675
action,fit,62543,70473,S06_3d_branch_medium_C01,S06_3d_branch_medium_C01:edge_0089:d0,11,terminal,S06_3d_branch_medium_C01:node:node_0090,9.286118035499895
action,fit,62559,70489,S06_3d_branch_medium_C01,S06_3d_branch_medium_C01:edge_0089:d1,12,corridor,,9.28234328897214
action,fit,64400,72330,S06_3d_branch_medium_C02,S06_3d_branch_medium_C02:edge_0080:d0,12,corridor,,8.829735252055105
action,fit,64418,72348,S06_3d_branch_medium_C02,S06_3d_branch_medium_C02:edge_0080:d1,13,terminal,S06_3d_branch_medium_C02:node:node_0079,8.466399468534155
action,fit,65357,73287,S06_3d_branch_medium_C03,S06_3d_branch_medium_C03:edge_0047:d1,11,corridor,,8.673498146395428
action,fit,65478,73408,S06_3d_branch_medium_C03,S06_3d_branch_medium_C03:edge_0053:d0,12,terminal,S06_3d_branch_medium_C03:node:node_0059,7.9797944262748866
action,fit,66304,74234,S06_3d_branch_medium_C04,S06_3d_branch_medium_C04:edge_0000:d1,12,terminal,S06_3d_branch_medium_C04:node:node_0000,8.068852873198727
action,fit,66410,74340,S06_3d_branch_medium_C04,S06_3d_branch_medium_C04:edge_0004:d0,12,corridor,,8.635148963584795
action,fit,66435,74365,S06_3d_branch_medium_C04,S06_3d_branch_medium_C04:edge_0004:d1,16,terminal,S06_3d_branch_medium_C04:node:node_0003,8.307755509814083
action,fit,68708,76638,S06_3d_branch_medium_C04,S06_3d_branch_medium_C04:edge_0078:d0,20,terminal,S06_3d_branch_medium_C04:node:node_0084,8.87145194829629
action,fit,68724,76654,S06_3d_branch_medium_C04,S06_3d_branch_medium_C04:edge_0078:d1,12,corridor,,9.397764419788134
action,fit,69386,77316,S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0003:d0,12,terminal,S06_3d_branch_medium_C05:node:node_0005,8.645698944651473
action,fit,69401,77331,S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0003:d1,11,corridor,,8.163029210570263
action,fit,69743,77673,S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0016:d0,13,corridor,,7.929714635383711
action,fit,69771,77701,S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0016:d1,18,terminal,S06_3d_branch_medium_C05:node:node_0014,8.245497178653196
action,fit,71154,79084,S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0078:d0,12,corridor,,9.46074753425269
action,fit,71466,79396,S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0091:d0,16,terminal,S06_3d_branch_medium_C05:node:node_0091,7.999130353855391
action,fit,73379,81309,S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0076:d0,11,corridor,,8.200152768925193
action,fit,73671,81601,S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0089:d0,11,corridor,,8.492064837673697
action,fit,73702,81632,S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0089:d1,19,terminal,S06_3d_branch_medium_C06:node:node_0088,8.748807707036164
action,fit,77823,87835,S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0000:d0,11,corridor,,8.383982022625974
action,fit,79083,89095,S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0050:d0,19,terminal,S07_flat_loop_rich_C01:node:node_0057,8.441187512491181
action,fit,81571,91583,S07_flat_loop_rich_C02,S07_flat_loop_rich_C02:edge_0017:d0,11,terminal,S07_flat_loop_rich_C02:node:node_0018,7.952841379116439
action,fit,81588,91600,S07_flat_loop_rich_C02,S07_flat_loop_rich_C02:edge_0017:d1,12,corridor,,8.107070621129335
action,fit,82893,92905,S07_flat_loop_rich_C02,S07_flat_loop_rich_C02:edge_0063:d1,11,corridor,,8.493063121236942
action,fit,83219,93231,S07_flat_loop_rich_C02,S07_flat_loop_rich_C02:edge_0077:d1,12,corridor,,8.520862575765213
action,fit,83929,93941,S07_flat_loop_rich_C02,S07_flat_loop_rich_C02:edge_0108:d1,12,corridor,,9.79186375342493
action,fit,83975,93987,S07_flat_loop_rich_C02,S07_flat_loop_rich_C02:edge_0110:d0,15,terminal,S07_flat_loop_rich_C02:node:node_0123,9.133995201657239
action,fit,83991,94003,S07_flat_loop_rich_C02,S07_flat_loop_rich_C02:edge_0110:d1,12,junction,S07_flat_loop_rich_C02:node:node_0105,9.271358955298753
action,fit,85153,95165,S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0017:d1,12,corridor,,8.121062747709054
action,fit,87270,97282,S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0113:d1,12,corridor,,8.509940270166194
action,fit,87576,97588,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0005:d1,12,corridor,,7.801173976637896
action,fit,87676,97688,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0008:d0,12,junction,S07_flat_loop_rich_C04:node:node_0010,10.866137567107645
action,fit,87695,97707,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0008:d1,13,terminal,S07_flat_loop_rich_C04:node:node_0008,10.115159483948599
action,fit,88212,98224,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0025:d0,12,corridor,,8.553006436094263
action,fit,88231,98243,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0025:d1,13,terminal,S07_flat_loop_rich_C04:node:node_0024,8.465385740696437
action,fit,90548,100560,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0114:d0,12,corridor,,8.09843790810727
action,fit,90564,100576,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0114:d1,12,terminal,S07_flat_loop_rich_C04:node:node_0111,7.827140073703281
action,fit,90687,100699,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0118:d0,11,junction,S07_flat_loop_rich_C04:node:node_0117,7.846437322984773
action,fit,90705,100717,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0118:d1,13,corridor,,7.805165428825986
action,fit,90761,100773,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0120:d0,13,terminal,S07_flat_loop_rich_C04:node:node_0118,12.072138503219854
action,fit,90777,100789,S07_flat_loop_rich_C04,S07_flat_loop_rich_C04:edge_0120:d1,12,junction,S07_flat_loop_rich_C04:node:node_0117,12.597822934067516
action,fit,91482,101494,S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0041:d0,12,corridor,,7.78966509666996
action,fit,92943,102955,S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0098:d0,13,junction,S07_flat_loop_rich_C05:node:node_0101,10.487030726467292
action,fit,92960,102972,S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0098:d1,13,terminal,S07_flat_loop_rich_C05:node:node_0095,9.929989623396269
action,fit,93561,103573,S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0123:d0,13,terminal,S07_flat_loop_rich_C05:node:node_0122,8.558142981647018
action,fit,93577,103589,S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0123:d1,12,corridor,,8.177179240973075
action,fit,93943,103955,S07_flat_loop_rich_C06,S07_flat_loop_rich_C06:edge_0021:d0,11,terminal,S07_flat_loop_rich_C06:node:node_0022,8.524912355493404
action,fit,93959,103971,S07_flat_loop_rich_C06,S07_flat_loop_rich_C06:edge_0021:d1,12,corridor,,9.226354720249674
action,fit,96399,106411,S07_flat_loop_rich_C06,S07_flat_loop_rich_C06:edge_0117:d0,15,terminal,S07_flat_loop_rich_C06:node:node_0117,8.285574688509305
action,fit,96416,106428,S07_flat_loop_rich_C06,S07_flat_loop_rich_C06:edge_0117:d1,12,corridor,,8.991106011188151
action,fit,102593,115347,S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0038:d0,17,terminal,S08_3d_loop_rich_C01:node:node_0042,8.694815127408363
action,fit,102609,115363,S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0038:d1,12,corridor,,8.425573998265438
action,fit,104080,116834,S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0091:d0,20,terminal,S08_3d_loop_rich_C01:node:node_0097,8.896386236046455
action,fit,104094,116848,S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0091:d1,11,corridor,,9.048103403388671
action,fit,105142,117896,S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0134:d0,22,terminal,S08_3d_loop_rich_C01:node:node_0133,9.087644650328524
action,fit,105156,117910,S08_3d_loop_rich_C01,S08_3d_loop_rich_C01:edge_0134:d1,11,corridor,,8.951188207392615
action,fit,105817,118571,S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0019:d0,13,corridor,,9.147586966003118
action,fit,105835,118589,S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0019:d1,13,terminal,S08_3d_loop_rich_C02:node:node_0017,8.738213777900247
action,fit,106123,118877,S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0029:d0,19,junction,S08_3d_loop_rich_C02:node:node_0044,8.611332092260794
action,fit,106137,118891,S08_3d_loop_rich_C02,S08_3d_loop_rich_C02:edge_0029:d1,11,corridor,,9.775506596108126
