association_identity_teacher_only,partition,event,observations,distinct_traversals,full_visibility_rows,star_variants,canonical_exit_count
3686,fit,terminal,14,2,14,1,1
3687,fit,geometry_transition,12,2,12,1,2
3688,fit,geometry_transition,1,1,1,1,2
3689,fit,geometry_transition,3,2,3,1,2
3690,fit,geometry_transition,5,2,5,1,2
3691,fit,geometry_transition,2,1,2,1,2
3692,fit,geometry_transition,4,2,4,1,2
3693,fit,geometry_transition,3,2,3,1,2
3694,fit,geometry_transition,6,2,6,1,2
3695,fit,geometry_transition,4,2,4,1,2
3696,fit,geometry_transition,8,2,8,1,2
3697,fit,geometry_transition,8,2,8,1,2
3698,fit,geometry_transition,10,2,10,1,2
3699,fit,geometry_transition,3,2,3,1,2
3700,fit,geometry_transition,3,2,3,1,2
3701,fit,geometry_transition,4,2,4,1,2
3702,fit,geometry_transition,2,2,2,1,2
3703,fit,geometry_transition,9,2,9,1,2
3704,fit,geometry_transition,3,2,3,1,2
3705,fit,geometry_transition,7,2,7,1,2
3706,fit,geometry_transition,7,2,7,1,2
3707,fit,geometry_transition,4,2,4,1,2
3708,fit,geometry_transition,9,2,9,1,2
3709,fit,geometry_transition,10,2,10,1,2
3710,fit,geometry_transition,13,2,13,1,2
3711,fit,geometry_transition,1,1,1,1,2
3712,fit,turn,1,1,1,1,2
3713,fit,terminal,10,2,10,1,1
3714,fit,junction,51,6,51,1,3
3715,fit,junction,50,6,50,1,3
3716,fit,terminal,17,2,17,1,1
3717,fit,terminal,17,2,17,1,1
3718,fit,terminal,16,2,16,1,1
3719,fit,junction,51,6,51,1,3
3720,fit,terminal,17,2,17,1,1
3721,fit,junction,49,6,49,1,3
3722,fit,junction,42,6,42,1,3
3723,fit,junction,51,6,51,1,3
3724,fit,junction,51,6,51,1,3
3725,fit,terminal,17,2,17,1,1
3726,fit,junction,51,6,51,1,3
3727,fit,junction,38,6,38,1,3
3728,fit,terminal,17,2,17,1,1
3729,fit,terminal,15,2,15,1,1
3730,fit,junction,51,6,51,1,3
3731,fit,junction,41,6,41,1,3
3732,fit,junction,51,6,51,1,3
3733,fit,junction,45,6,45,1,3
3734,fit,terminal,14,2,14,1,1
3735,fit,geometry_transition,4,2,4,1,2
3736,fit,geometry_transition,6,2,6,1,2
3737,fit,geometry_transition,2,2,2,1,2
3738,fit,geometry_transition,3,2,3,1,2
3739,fit,geometry_transition,4,2,4,1,2
3740,fit,geometry_transition,4,2,4,1,2
3741,fit,geometry_transition,5,2,5,1,2
3742,fit,geometry_transition,3,2,3,1,2
3743,fit,geometry_transition,5,2,5,1,2
3744,fit,geometry_transition,10,2,10,1,2
3745,fit,geometry_transition,4,2,4,1,2
3746,fit,geometry_transition,6,2,6,1,2
3747,fit,geometry_transition,5,2,5,1,2
3748,fit,geometry_transition,1,1,1,1,2
3749,fit,geometry_transition,6,2,6,1,2
3750,fit,geometry_transition,1,1,1,1,2
3751,fit,geometry_transition,6,2,6,1,2
3752,fit,geometry_transition,10,2,10,1,2
3753,fit,geometry_transition,3,2,3,1,2
3754,fit,geometry_transition,8,2,8,1,2
3755,fit,geometry_transition,12,2,12,1,2
3756,fit,geometry_transition,2,2,2,1,2
3757,fit,geometry_transition,20,2,20,1,2
3758,fit,geometry_transition,9,2,9,1,2
3759,fit,geometry_transition,1,1,1,1,2
3760,fit,geometry_transition,5,2,5,1,2
3761,fit,geometry_transition,8,2,8,1,2
3762,fit,geometry_transition,2,2,2,1,2
3763,fit,turn,5,2,5,1,2
3764,fit,geometry_transition,6,2,6,1,2
3765,fit,geometry_transition,1,1,1,1,2
3766,fit,geometry_transition,6,2,6,1,2
3767,fit,geometry_transition,6,2,6,1,2
3768,fit,turn,11,2,11,1,2
3769,fit,turn,9,2,9,1,2
3770,fit,geometry_transition,1,1,1,1,2
3771,fit,geometry_transition,9,2,9,1,2
3772,fit,geometry_transition,5,2,5,1,2
3773,fit,geometry_transition,2,2,2,1,2
3774,fit,geometry_transition,9,2,9,1,2
3775,fit,geometry_transition,1,1,1,1,2
3776,fit,geometry_transition,6,2,6,1,2
3777,fit,geometry_transition,2,2,2,1,2
3778,fit,geometry_transition,3,1,3,1,2
3779,fit,geometry_transition,4,2,4,1,2
3780,fit,geometry_transition,3,2,3,1,2
3781,fit,geometry_transition,2,1,2,1,2
3782,fit,geometry_transition,9,2,9,1,2
3783,fit,geometry_transition,4,2,4,1,2
3784,fit,geometry_transition,2,2,2,1,2
3785,fit,geometry_transition,11,2,11,1,2
3786,fit,geometry_transition,3,2,3,1,2
3787,fit,geometry_transition,7,2,7,1,2
3788,fit,geometry_transition,4,2,4,1,2
3789,fit,geometry_transition,1,1,1,1,2
3790,fit,geometry_transition,6,2,6,1,2
3791,fit,geometry_transition,4,2,4,1,2
3792,fit,geometry_transition,6,2,6,1,2
3793,fit,geometry_transition,1,1,1,1,2
3794,fit,geometry_transition,5,2,5,1,2
3795,fit,geometry_transition,2,2,2,1,2
3796,fit,geometry_transition,21,2,21,1,2
3797,fit,geometry_transition,3,2,3,1,2
3798,fit,geometry_transition,5,2,5,1,2
3799,fit,geometry_transition,6,2,6,1,2
3800,fit,geometry_transition,1,1,1,1,2
3801,fit,geometry_transition,11,2,11,1,2
3802,fit,geometry_transition,7,2,7,1,2
3803,fit,geometry_transition,1,1,1,1,2
3804,fit,geometry_transition,8,2,8,1,2
3805,fit,geometry_transition,2,2,2,1,2
3806,fit,geometry_transition,9,2,9,1,2
3807,fit,geometry_transition,1,1,1,1,2
3808,fit,geometry_transition,7,2,7,1,2
3809,fit,geometry_transition,6,2,6,1,2
3810,fit,geometry_transition,2,2,2,1,2
3811,fit,turn,2,1,2,1,2
3812,fit,terminal,17,2,17,1,1
3813,fit,junction,37,6,37,1,3
3814,fit,junction,51,6,51,1,3
3815,fit,junction,49,6,49,1,3
3816,fit,junction,48,6,48,1,3
3817,fit,junction,51,6,51,1,3
3818,fit,junction,51,6,51,1,3
3819,fit,terminal,16,2,16,1,1
3820,fit,junction,51,6,51,1,3
3821,fit,terminal,17,2,17,1,1
3822,fit,terminal,17,2,17,1,1
3823,fit,junction,44,6,44,1,3
3824,fit,terminal,13,2,13,1,1
3825,fit,junction,45,6,45,1,3
3826,fit,terminal,17,2,17,1,1
3827,fit,terminal,17,2,17,1,1
3828,fit,junction,51,6,51,1,3
3829,fit,junction,49,6,49,1,3
3830,fit,terminal,17,2,17,1,1
3831,fit,junction,34,4,34,1,2
3832,fit,junction,34,4,34,1,2
3833,fit,junction,51,6,51,1,3
3834,fit,terminal,17,2,17,1,1
3835,fit,junction,50,6,50,1,3
3836,fit,junction,51,6,51,1,3
3837,fit,terminal,16,2,16,1,1
3838,fit,geometry_transition,4,2,4,1,2
3839,fit,geometry_transition,2,2,2,1,2
3840,fit,turn,3,2,3,1,2
3841,fit,geometry_transition,1,1,1,1,2
3842,fit,geometry_transition,3,2,3,1,2
3843,fit,geometry_transition,2,2,2,1,2
3844,fit,turn,1,1,1,1,2
3845,fit,geometry_transition,5,2,5,1,2
3846,fit,geometry_transition,1,1,1,1,2
3847,fit,turn,5,2,5,1,2
3848,fit,geometry_transition,1,1,1,1,2
3849,fit,turn,10,2,10,1,2
3850,fit,turn,6,2,6,1,2
3851,fit,turn,8,2,8,1,2
3852,fit,turn,8,2,8,1,2
3853,fit,geometry_transition,1,1,1,1,2
3854,fit,geometry_transition,10,2,10,1,2
3855,fit,turn,9,2,9,1,2
3856,fit,geometry_transition,2,2,2,1,2
3857,fit,geometry_transition,1,1,1,1,2
3858,fit,geometry_transition,10,2,10,1,2
3859,fit,geometry_transition,13,2,13,1,2
3860,fit,geometry_transition,4,2,4,1,2
3861,fit,turn,6,2,6,1,2
3862,fit,geometry_transition,4,2,4,1,2
3863,fit,turn,1,1,1,1,2
3864,fit,geometry_transition,3,2,3,1,2
3865,fit,geometry_transition,5,2,5,1,2
3866,fit,geometry_transition,7,2,7,1,2
3867,fit,geometry_transition,2,1,2,1,2
3868,fit,geometry_transition,8,2,8,1,2
3869,fit,geometry_transition,3,2,3,1,2
3870,fit,geometry_transition,15,2,15,1,2
3871,fit,geometry_transition,8,2,8,1,2
3872,fit,geometry_transition,10,2,10,1,2
3873,fit,geometry_transition,7,2,7,1,2
3874,fit,geometry_transition,4,2,4,1,2
3875,fit,geometry_transition,2,1,2,1,2
3876,fit,geometry_transition,3,2,3,1,2
3877,fit,geometry_transition,4,2,4,1,2
3878,fit,geometry_transition,1,1,1,1,2
3879,fit,geometry_transition,5,2,5,1,2
3880,fit,geometry_transition,3,2,3,1,2
3881,fit,geometry_transition,5,2,5,1,2
3882,fit,geometry_transition,5,2,5,1,2
3883,fit,geometry_transition,1,1,1,1,2
3884,fit,geometry_transition,6,2,6,1,2
3885,fit,geometry_transition,8,2,8,1,2
3886,fit,geometry_transition,6,2,6,1,2
3887,fit,geometry_transition,1,1,1,1,2
3888,fit,geometry_transition,3,2,3,1,2
3889,fit,geometry_transition,1,1,1,1,2
3890,fit,geometry_transition,4,2,4,1,2
3891,fit,geometry_transition,2,1,2,1,2
3892,fit,geometry_transition,4,2,4,1,2
3893,fit,geometry_transition,1,1,1,1,2
3894,fit,geometry_transition,7,2,7,1,2
3895,fit,geometry_transition,1,1,1,1,2
3896,fit,geometry_transition,5,2,5,1,2
3897,fit,geometry_transition,9,2,9,1,2
3898,fit,terminal,17,2,17,1,1
3899,fit,junction,49,6,49,1,3
3900,fit,junction,41,6,41,1,3
3901,fit,terminal,12,2,12,1,1
3902,fit,junction,51,6,51,1,3
3903,fit,junction,40,6,40,1,3
3904,fit,junction,49,6,49,1,3
3905,fit,junction,51,6,51,1,3
3906,fit,terminal,17,2,17,1,1
3907,fit,junction,51,6,51,1,3
3908,fit,terminal,17,2,17,1,1
3909,fit,terminal,17,2,17,1,1
3910,fit,terminal,16,2,16,1,1
3911,fit,junction,51,6,51,1,3
3912,fit,terminal,17,2,17,1,1
3913,fit,junction,51,6,51,1,3
3914,fit,junction,48,6,48,1,3
3915,fit,junction,51,6,51,1,3
3916,fit,terminal,17,2,17,1,1
3917,fit,junction,32,6,32,1,3
3918,fit,junction,46,6,46,1,3
3919,fit,terminal,14,2,14,1,1
3920,selection,geometry_transition,3,2,3,1,2
3921,selection,geometry_transition,9,2,9,1,2
3922,selection,geometry_transition,10,2,10,1,2
3923,selection,geometry_transition,4,2,4,1,2
3924,selection,geometry_transition,12,2,12,1,2
3925,selection,geometry_transition,4,2,4,1,2
3926,selection,geometry_transition,5,2,5,1,2
3927,selection,geometry_transition,8,2,8,1,2
3928,selection,geometry_transition,7,2,7,1,2
3929,selection,geometry_transition,5,2,5,1,2
3930,selection,geometry_transition,3,2,3,1,2
3931,selection,geometry_transition,1,1,1,1,2
3932,selection,geometry_transition,3,2,3,1,2
3933,selection,geometry_transition,9,2,9,1,2
3934,selection,geometry_transition,7,2,7,1,2
3935,selection,geometry_transition,4,2,4,1,2
3936,selection,geometry_transition,1,1,1,1,2
3937,selection,geometry_transition,12,2,12,1,2
3938,selection,geometry_transition,6,2,6,1,2
3939,selection,geometry_transition,5,2,5,1,2
3940,selection,geometry_transition,7,2,7,1,2
3941,selection,geometry_transition,5,2,5,1,2
3942,selection,geometry_transition,6,2,6,1,2
3943,selection,geometry_transition,2,2,2,1,2
3944,selection,geometry_transition,6,2,6,1,2
3945,selection,geometry_transition,6,2,6,1,2
3946,selection,geometry_transition,4,2,4,1,2
3947,selection,geometry_transition,2,2,2,1,2
3948,selection,geometry_transition,1,1,1,1,2
3949,selection,geometry_transition,7,2,7,1,2
3950,selection,geometry_transition,1,1,1,1,2
3951,selection,geometry_transition,1,1,1,1,2
3952,selection,geometry_transition,4,2,4,1,2
3953,selection,geometry_transition,2,2,2,1,2
3954,selection,geometry_transition,7,2,7,1,2
3955,selection,geometry_transition,2,2,2,1,2
3956,selection,geometry_transition,2,2,2,1,2
3957,selection,geometry_transition,2,1,2,1,2
3958,selection,geometry_transition,4,2,4,1,2
3959,selection,geometry_transition,3,2,3,1,2
3960,selection,geometry_transition,1,1,1,1,2
3961,selection,geometry_transition,4,2,4,1,2
3962,selection,geometry_transition,2,2,2,1,2
3963,selection,geometry_transition,5,2,5,1,2
3964,selection,terminal,17,2,17,1,1
3965,selection,terminal,17,2,17,1,1
3966,selection,junction,43,6,43,1,3
3967,selection,terminal,17,2,17,1,1
3968,selection,junction,51,6,51,1,3
3969,selection,junction,50,6,50,1,3
3970,selection,terminal,17,2,17,1,1
3971,selection,terminal,17,2,17,1,1
3972,selection,junction,51,6,51,1,3
3973,selection,junction,34,4,34,1,2
3974,selection,junction,33,4,33,1,2
3975,selection,terminal,17,2,17,1,1
3976,selection,junction,36,6,36,1,3
3977,selection,junction,37,6,37,1,3
3978,selection,terminal,10,2,10,1,1
3979,selection,junction,63,8,63,1,4
3980,selection,junction,47,6,47,1,3
3981,selection,junction,51,6,51,1,3
3982,selection,junction,51,6,51,1,3
3983,selection,junction,49,6,49,1,3
3984,selection,junction,49,6,49,1,3
3985,selection,terminal,17,2,17,1,1
3986,selection,terminal,17,2,17,1,1
3987,selection,geometry_transition,20,2,20,1,2
3988,selection,geometry_transition,5,2,5,1,2
3989,selection,geometry_transition,20,2,20,1,2
3990,selection,geometry_transition,2,2,2,1,2
3991,selection,geometry_transition,2,2,2,1,2
3992,selection,geometry_transition,10,2,10,1,2
3993,selection,geometry_transition,9,2,9,1,2
3994,selection,geometry_transition,7,2,7,1,2
3995,selection,geometry_transition,7,2,7,1,2
3996,selection,geometry_transition,3,2,3,1,2
3997,selection,geometry_transition,3,2,3,1,2
3998,selection,geometry_transition,3,1,3,1,2
3999,selection,geometry_transition,6,2,6,1,2
4000,selection,geometry_transition,3,2,3,1,2
4001,selection,geometry_transition,12,2,12,1,2
4002,selection,geometry_transition,4,2,4,1,2
4003,selection,geometry_transition,1,1,1,1,2
4004,selection,geometry_transition,11,2,11,1,2
4005,selection,geometry_transition,3,2,3,1,2
4006,selection,geometry_transition,2,1,2,1,2
4007,selection,geometry_transition,8,2,8,1,2
4008,selection,geometry_transition,18,2,18,1,2
4009,selection,geometry_transition,8,2,8,1,2
4010,selection,turn,2,2,2,1,2
4011,selection,geometry_transition,12,2,12,1,2
4012,selection,geometry_transition,8,2,8,1,2
4013,selection,geometry_transition,1,1,1,1,2
4014,selection,geometry_transition,10,2,10,1,2
4015,selection,geometry_transition,8,2,8,1,2
4016,selection,geometry_transition,8,2,8,1,2
4017,selection,geometry_transition,8,2,8,1,2
4018,selection,geometry_transition,3,2,3,1,2
4019,selection,geometry_transition,5,2,5,1,2
4020,selection,geometry_transition,1,1,1,1,2
4021,selection,geometry_transition,1,1,1,1,2
4022,selection,geometry_transition,18,2,18,1,2
4023,selection,geometry_transition,4,2,4,1,2
4024,selection,geometry_transition,19,2,19,1,2
4025,selection,geometry_transition,9,2,9,1,2
4026,selection,geometry_transition,6,2,6,1,2
4027,selection,geometry_transition,2,2,2,1,2
4028,selection,geometry_transition,9,2,9,1,2
4029,selection,turn,2,2,2,1,2
4030,selection,geometry_transition,3,2,3,1,2
4031,selection,geometry_transition,4,2,4,1,2
4032,selection,geometry_transition,3,2,3,1,2
4033,selection,geometry_transition,8,2,8,1,2
4034,selection,geometry_transition,1,1,1,1,2
4035,selection,geometry_transition,2,2,2,1,2
4036,selection,geometry_transition,2,2,2,1,2
4037,selection,geometry_transition,3,2,3,1,2
4038,selection,geometry_transition,17,2,17,1,2
4039,selection,geometry_transition,6,2,6,1,2
4040,selection,geometry_transition,3,2,3,1,2
4041,selection,geometry_transition,7,2,7,1,2
4042,selection,geometry_transition,7,2,7,1,2
4043,selection,geometry_transition,4,2,4,1,2
4044,selection,geometry_transition,8,2,8,1,2
4045,selection,geometry_transition,5,2,5,1,2
4046,selection,geometry_transition,1,1,1,1,2
4047,selection,geometry_transition,8,2,8,1,2
4048,selection,geometry_transition,1,1,1,1,2
4049,selection,geometry_transition,2,2,2,1,2
4050,selection,geometry_transition,14,2,14,1,2
4051,selection,geometry_transition,2,1,2,1,2
4052,selection,geometry_transition,3,2,3,1,2
4053,selection,geometry_transition,1,1,1,1,2
4054,selection,geometry_transition,1,1,1,1,2
4055,selection,geometry_transition,22,2,22,1,2
4056,selection,geometry_transition,4,2,4,1,2
4057,selection,geometry_transition,8,2,8,1,2
4058,selection,geometry_transition,7,2,7,1,2
4059,selection,geometry_transition,1,1,1,1,2
4060,selection,geometry_transition,2,1,2,1,2
4061,selection,geometry_transition,13,2,13,1,2
4062,selection,geometry_transition,10,2,10,1,2
4063,selection,geometry_transition,7,2,7,1,2
4064,selection,geometry_transition,2,2,2,1,2
4065,selection,geometry_transition,17,2,17,1,2
4066,selection,geometry_transition,2,2,2,1,2
4067,selection,geometry_transition,2,2,2,1,2
4068,selection,geometry_transition,8,2,8,1,2
4069,selection,geometry_transition,4,2,4,1,2
4070,selection,geometry_transition,2,2,2,1,2
4071,selection,geometry_transition,1,1,1,1,2
4072,selection,geometry_transition,4,2,4,1,2
4073,selection,geometry_transition,10,2,10,1,2
4074,selection,geometry_transition,24,2,24,1,2
4075,selection,geometry_transition,1,1,1,1,2
4076,selection,geometry_transition,4,2,4,1,2
4077,selection,geometry_transition,2,2,2,1,2
4078,selection,geometry_transition,5,2,5,1,2
4079,selection,geometry_transition,12,2,12,1,2
4080,selection,geometry_transition,10,2,10,1,2
4081,selection,geometry_transition,6,2,6,1,2
4082,selection,junction,51,6,51,1,3
4083,selection,terminal,17,2,17,1,1
4084,selection,junction,51,6,51,1,3
4085,selection,junction,49,6,49,1,3
4086,selection,terminal,17,2,17,1,1
4087,selection,junction,51,6,51,1,3
4088,selection,terminal,17,2,17,1,1
4089,selection,terminal,17,2,17,1,1
4090,selection,junction,49,6,49,1,3
4091,selection,junction,51,6,51,1,3
4092,selection,terminal,17,2,17,1,1
4093,selection,terminal,17,2,17,1,1
4094,selection,terminal,17,2,17,1,1
4095,selection,junction,49,6,49,1,3
4096,selection,junction,51,6,51,1,3
4097,selection,junction,51,6,51,1,3
4098,selection,junction,50,6,50,1,3
4099,selection,terminal,17,2,17,1,1
4100,selection,junction,51,6,51,1,3
4101,selection,junction,42,6,42,1,3
4102,selection,junction,29,4,29,1,2
4103,selection,junction,51,6,51,1,3
4104,selection,terminal,15,2,15,1,1
4105,selection,junction,51,6,51,1,3
4106,selection,junction,34,4,34,1,2
4107,selection,terminal,17,2,17,1,1
4182,fit,geometry_transition,7,2,7,1,2
4183,fit,geometry_transition,7,2,7,1,2
4184,fit,geometry_transition,9,2,9,1,2
4185,fit,geometry_transition,11,2,11,1,2
4186,fit,geometry_transition,9,2,9,1,2
4187,fit,geometry_transition,4,2,4,1,2
4188,fit,geometry_transition,1,1,1,1,2
4189,fit,turn,9,2,9,1,2
4190,fit,turn,4,2,4,1,2
4191,fit,turn,6,2,6,1,2
4192,fit,turn,5,2,5,1,2
4193,fit,turn,6,2,6,1,2
4194,fit,turn,4,2,4,1,2
4195,fit,turn,1,1,1,1,2
4196,fit,turn,2,2,2,1,2
4197,fit,geometry_transition,4,2,4,1,2
4198,fit,geometry_transition,10,2,10,1,2
4199,fit,turn,1,1,1,1,2
4200,fit,geometry_transition,4,2,4,1,2
4201,fit,geometry_transition,2,2,2,1,2
4202,fit,geometry_transition,2,2,2,1,2
4203,fit,geometry_transition,6,2,6,1,2
4204,fit,geometry_transition,7,2,7,1,2
4205,fit,geometry_transition,5,2,5,1,2
4206,fit,turn,2,2,2,1,2
4207,fit,turn,11,2,11,1,2
4208,fit,geometry_transition,2,2,2,1,2
4209,fit,turn,2,2,2,1,2
4210,fit,geometry_transition,3,2,3,1,2
4211,fit,geometry_transition,8,2,8,1,2
4212,fit,geometry_transition,2,2,2,1,2
4213,fit,geometry_transition,2,2,2,1,2
4214,fit,geometry_transition,2,2,2,1,2
4215,fit,geometry_transition,4,2,4,1,2
4216,fit,geometry_transition,8,2,8,1,2
4217,fit,geometry_transition,1,1,1,1,2
4218,fit,geometry_transition,8,2,8,1,2
4219,fit,geometry_transition,10,2,10,1,2
4220,fit,geometry_transition,5,2,5,1,2
4221,fit,terminal,17,2,17,1,1
4222,fit,terminal,2,1,2,1,1
4223,fit,junction,44,6,44,1,3
4224,fit,junction,56,8,56,1,4
4225,fit,terminal,14,2,14,1,1
4226,fit,junction,33,6,33,1,3
4227,fit,terminal,1,1,1,1,1
4228,fit,junction,42,6,42,1,3
4229,fit,junction,41,6,41,1,3
4230,fit,terminal,16,2,16,1,1
4231,fit,junction,40,6,40,1,3
4232,fit,junction,50,6,50,1,3
4233,fit,terminal,17,2,17,1,1
4234,fit,junction,39,6,39,1,3
4235,fit,junction,33,6,33,1,3
4236,fit,junction,50,6,50,1,3
4237,fit,terminal,14,2,14,1,1
4238,fit,junction,41,6,41,1,3
4239,fit,junction,32,6,32,1,3
4240,fit,terminal,6,2,6,1,1
4241,fit,geometry_transition,4,2,4,1,2
4242,fit,turn,8,2,8,1,2
4243,fit,geometry_transition,4,2,4,1,2
4244,fit,geometry_transition,8,2,8,1,2
4245,fit,turn,9,2,9,1,2
4246,fit,turn,6,2,6,1,2
4247,fit,turn,5,2,5,1,2
4248,fit,geometry_transition,4,2,4,1,2
4249,fit,turn,2,2,2,1,2
4250,fit,turn,6,2,6,1,2
4251,fit,geometry_transition,2,2,2,1,2
4252,fit,turn,5,2,5,1,2
4253,fit,geometry_transition,2,2,2,1,2
4254,fit,turn,6,2,6,1,2
4255,fit,geometry_transition,6,2,6,1,2
4256,fit,turn,1,1,1,1,2
4257,fit,turn,3,2,3,1,2
4258,fit,geometry_transition,18,2,18,1,2
4259,fit,turn,8,2,8,1,2
4260,fit,turn,2,2,2,1,2
4261,fit,geometry_transition,1,1,1,1,2
4262,fit,turn,8,2,8,1,2
4263,fit,geometry_transition,15,2,15,1,2
4264,fit,geometry_transition,11,2,11,1,2
4265,fit,geometry_transition,7,2,7,1,2
4266,fit,geometry_transition,6,2,6,1,2
4267,fit,geometry_transition,6,2,6,1,2
4268,fit,geometry_transition,3,2,3,1,2
4269,fit,geometry_transition,3,2,3,1,2
4270,fit,geometry_transition,4,2,4,1,2
4271,fit,geometry_transition,4,2,4,1,2
4272,fit,geometry_transition,6,2,6,1,2
4273,fit,geometry_transition,4,2,4,1,2
4274,fit,geometry_transition,5,2,5,1,2
4275,fit,geometry_transition,7,2,7,1,2
4276,fit,geometry_transition,4,2,4,1,2
4277,fit,geometry_transition,1,1,1,1,2
4278,fit,geometry_transition,23,2,23,1,2
4279,fit,geometry_transition,3,2,3,1,2
4280,fit,geometry_transition,5,2,5,1,2
4281,fit,geometry_transition,8,2,8,1,2
4282,fit,geometry_transition,16,2,16,1,2
4283,fit,geometry_transition,4,2,4,1,2
4284,fit,geometry_transition,5,2,5,1,2
4285,fit,turn,1,1,1,1,2
4286,fit,geometry_transition,8,2,8,1,2
4287,fit,geometry_transition,2,1,2,1,2
4288,fit,geometry_transition,7,2,7,1,2
4289,fit,turn,3,2,3,1,2
4290,fit,geometry_transition,3,2,3,1,2
4291,fit,geometry_transition,1,1,1,1,2
4292,fit,geometry_transition,14,2,14,1,2
4293,fit,geometry_transition,5,2,5,1,2
4294,fit,geometry_transition,12,2,12,1,2
4295,fit,geometry_transition,2,1,2,1,2
4296,fit,geometry_transition,4,2,4,1,2
4297,fit,geometry_transition,1,1,1,1,2
4298,fit,geometry_transition,5,2,5,1,2
4299,fit,turn,1,1,1,1,2
4300,fit,geometry_transition,7,2,7,1,2
4301,fit,geometry_transition,11,2,11,1,2
4302,fit,geometry_transition,10,2,10,1,2
4303,fit,geometry_transition,1,1,1,1,2
4304,fit,geometry_transition,1,1,1,1,2
4305,fit,geometry_transition,2,2,2,1,2
4306,fit,geometry_transition,18,2,18,1,2
4307,fit,geometry_transition,4,2,4,1,2
4308,fit,geometry_transition,2,2,2,1,2
4309,fit,geometry_transition,16,2,16,1,2
4310,fit,geometry_transition,8,2,8,1,2
4311,fit,geometry_transition,1,1,1,1,2
4312,fit,geometry_transition,11,2,11,1,2
4313,fit,geometry_transition,1,1,1,1,2
4314,fit,geometry_transition,4,2,4,1,2
4315,fit,geometry_transition,3,2,3,1,2
4316,fit,geometry_transition,5,2,5,1,2
4317,fit,geometry_transition,2,2,2,1,2
4318,fit,geometry_transition,2,1,2,1,2
4319,fit,geometry_transition,21,2,21,1,2
4320,fit,geometry_transition,25,2,25,1,2
4321,fit,geometry_transition,1,1,1,1,2
4322,fit,geometry_transition,1,1,1,1,2
4323,fit,geometry_transition,5,2,5,1,2
4324,fit,geometry_transition,11,2,11,1,2
4325,fit,geometry_transition,4,2,4,1,2
4326,fit,geometry_transition,2,2,2,1,2
4327,fit,geometry_transition,1,1,1,1,2
4328,fit,geometry_transition,2,2,2,1,2
4329,fit,geometry_transition,3,2,3,1,2
4330,fit,geometry_transition,9,2,9,1,2
4331,fit,geometry_transition,1,1,1,1,2
4332,fit,geometry_transition,7,2,7,1,2
4333,fit,geometry_transition,12,2,12,1,2
4334,fit,turn,8,2,8,1,2
4335,fit,geometry_transition,5,2,5,1,2
4336,fit,geometry_transition,9,2,9,1,2
4337,fit,turn,1,1,1,1,2
4338,fit,turn,1,1,1,1,2
4339,fit,turn,5,2,5,1,2
4340,fit,geometry_transition,2,2,2,1,2
4341,fit,geometry_transition,5,2,5,1,2
4342,fit,turn,10,2,10,1,2
4343,fit,turn,11,2,11,1,2
4344,fit,turn,1,1,1,1,2
4345,fit,turn,5,2,5,1,2
4346,fit,geometry_transition,2,2,2,1,2
4347,fit,geometry_transition,10,2,10,1,2
4348,fit,geometry_transition,14,2,14,1,2
4349,fit,geometry_transition,8,2,8,1,2
4350,fit,geometry_transition,6,2,6,1,2
4351,fit,geometry_transition,4,2,4,1,2
4352,fit,terminal,8,2,8,1,1
4353,fit,junction,50,6,40,1,3
4354,fit,terminal,17,2,17,1,1
4355,fit,junction,51,6,51,1,3
4356,fit,junction,67,8,67,1,4
4357,fit,junction,44,6,44,1,3
4358,fit,terminal,17,2,17,1,1
4359,fit,junction,51,6,45,1,3
4360,fit,junction,46,6,46,1,3
4361,fit,junction,48,6,48,1,3
4362,fit,terminal,7,2,7,1,1
4363,fit,junction,51,6,51,1,3
4364,fit,junction,51,6,51,1,3
4365,fit,terminal,10,2,10,1,1
4366,fit,terminal,17,2,17,1,1
4367,fit,geometry_transition,10,2,10,1,2
4368,fit,geometry_transition,2,2,2,1,2
4369,fit,geometry_transition,4,2,4,1,2
4370,fit,geometry_transition,11,2,11,1,2
4371,fit,geometry_transition,3,2,3,1,2
4372,fit,geometry_transition,10,2,10,1,2
4373,fit,geometry_transition,10,2,10,1,2
4374,fit,geometry_transition,4,2,4,1,2
4375,fit,geometry_transition,2,2,2,1,2
4376,fit,geometry_transition,4,2,4,1,2
4377,fit,geometry_transition,6,2,6,1,2
4378,fit,geometry_transition,4,2,4,1,2
4379,fit,geometry_transition,11,2,11,1,2
4380,fit,geometry_transition,3,2,3,1,2
4381,fit,turn,1,1,1,1,2
4382,fit,geometry_transition,5,2,5,1,2
4383,fit,geometry_transition,1,1,1,1,2
4384,fit,geometry_transition,9,2,9,1,2
4385,fit,geometry_transition,6,2,6,1,2
4386,fit,geometry_transition,5,2,5,1,2
4387,fit,geometry_transition,7,2,7,1,2
4388,fit,turn,11,2,11,1,2
4389,fit,turn,2,2,2,1,2
4390,fit,turn,8,2,8,1,2
4391,fit,geometry_transition,4,2,4,1,2
4392,fit,geometry_transition,2,2,2,1,2
4393,fit,geometry_transition,11,2,11,1,2
4394,fit,turn,6,2,6,1,2
4395,fit,geometry_transition,4,2,4,1,2
4396,fit,turn,1,1,1,1,2
4397,fit,turn,4,2,4,1,2
4398,fit,geometry_transition,8,2,8,1,2
4399,fit,turn,4,2,4,1,2
4400,fit,turn,3,2,3,1,2
