event,probability_threshold,consensus_votes,stable_frames,release_frames,c07_precision,c07_recall,c07_f1,c07_predicted_commits
1,0.85,2,3,8,0.0,0.0,0.0,0
1,0.85,3,1,2,0.9625468164794008,0.6177884615384616,0.752562225475842,267
1,0.85,3,1,3,0.9625468164794008,0.6177884615384616,0.752562225475842,267
1,0.85,3,1,5,0.9625468164794008,0.6177884615384616,0.752562225475842,267
1,0.85,3,1,8,0.9625468164794008,0.6177884615384616,0.752562225475842,267
1,0.85,3,2,2,0.0,0.0,0.0,0
1,0.85,3,2,3,0.0,0.0,0.0,0
1,0.85,3,2,5,0.0,0.0,0.0,0
1,0.85,3,2,8,0.0,0.0,0.0,0
1,0.85,3,3,2,0.0,0.0,0.0,0
1,0.85,3,3,3,0.0,0.0,0.0,0
1,0.85,3,3,5,0.0,0.0,0.0,0
1,0.85,3,3,8,0.0,0.0,0.0,0
1,0.9,2,1,2,0.9345238095238095,0.7548076923076923,0.8351063829787234,336
1,0.9,2,1,3,0.9345238095238095,0.7548076923076923,0.8351063829787234,336
1,0.9,2,1,5,0.9345238095238095,0.7548076923076923,0.8351063829787234,336
1,0.9,2,1,8,0.9345238095238095,0.7548076923076923,0.8351063829787234,336
1,0.9,2,2,2,0.0,0.0,0.0,0
1,0.9,2,2,3,0.0,0.0,0.0,0
1,0.9,2,2,5,0.0,0.0,0.0,0
1,0.9,2,2,8,0.0,0.0,0.0,0
1,0.9,2,3,2,0.0,0.0,0.0,0
1,0.9,2,3,3,0.0,0.0,0.0,0
1,0.9,2,3,5,0.0,0.0,0.0,0
1,0.9,2,3,8,0.0,0.0,0.0,0
1,0.9,3,1,2,0.9619771863117871,0.6081730769230769,0.7452135493372606,263
1,0.9,3,1,3,0.9619771863117871,0.6081730769230769,0.7452135493372606,263
1,0.9,3,1,5,0.9619771863117871,0.6081730769230769,0.7452135493372606,263
1,0.9,3,1,8,0.9619771863117871,0.6081730769230769,0.7452135493372606,263
1,0.9,3,2,2,0.0,0.0,0.0,0
1,0.9,3,2,3,0.0,0.0,0.0,0
1,0.9,3,2,5,0.0,0.0,0.0,0
1,0.9,3,2,8,0.0,0.0,0.0,0
1,0.9,3,3,2,0.0,0.0,0.0,0
1,0.9,3,3,3,0.0,0.0,0.0,0
1,0.9,3,3,5,0.0,0.0,0.0,0
1,0.9,3,3,8,0.0,0.0,0.0,0
1,0.93,2,1,2,0.9422492401215805,0.7451923076923077,0.8322147651006712,329
1,0.93,2,1,3,0.9422492401215805,0.7451923076923077,0.8322147651006712,329
1,0.93,2,1,5,0.9422492401215805,0.7451923076923077,0.8322147651006712,329
1,0.93,2,1,8,0.9422492401215805,0.7451923076923077,0.8322147651006712,329
1,0.93,2,2,2,0.0,0.0,0.0,0
1,0.93,2,2,3,0.0,0.0,0.0,0
1,0.93,2,2,5,0.0,0.0,0.0,0
1,0.93,2,2,8,0.0,0.0,0.0,0
1,0.93,2,3,2,0.0,0.0,0.0,0
1,0.93,2,3,3,0.0,0.0,0.0,0
1,0.93,2,3,5,0.0,0.0,0.0,0
1,0.93,2,3,8,0.0,0.0,0.0,0
1,0.93,3,1,2,0.9683794466403162,0.5889423076923077,0.7324364723467862,253
1,0.93,3,1,3,0.9683794466403162,0.5889423076923077,0.7324364723467862,253
1,0.93,3,1,5,0.9683794466403162,0.5889423076923077,0.7324364723467862,253
1,0.93,3,1,8,0.9683794466403162,0.5889423076923077,0.7324364723467862,253
1,0.93,3,2,2,0.0,0.0,0.0,0
1,0.93,3,2,3,0.0,0.0,0.0,0
1,0.93,3,2,5,0.0,0.0,0.0,0
1,0.93,3,2,8,0.0,0.0,0.0,0
1,0.93,3,3,2,0.0,0.0,0.0,0
1,0.93,3,3,3,0.0,0.0,0.0,0
1,0.93,3,3,5,0.0,0.0,0.0,0
1,0.93,3,3,8,0.0,0.0,0.0,0
1,0.95,2,1,2,0.9501557632398754,0.7331730769230769,0.8276797829036635,321
1,0.95,2,1,3,0.9501557632398754,0.7331730769230769,0.8276797829036635,321
1,0.95,2,1,5,0.9501557632398754,0.7331730769230769,0.8276797829036635,321
1,0.95,2,1,8,0.9501557632398754,0.7331730769230769,0.8276797829036635,321
1,0.95,2,2,2,0.0,0.0,0.0,0
1,0.95,2,2,3,0.0,0.0,0.0,0
1,0.95,2,2,5,0.0,0.0,0.0,0
1,0.95,2,2,8,0.0,0.0,0.0,0
1,0.95,2,3,2,0.0,0.0,0.0,0
1,0.95,2,3,3,0.0,0.0,0.0,0
1,0.95,2,3,5,0.0,0.0,0.0,0
1,0.95,2,3,8,0.0,0.0,0.0,0
1,0.95,3,1,2,0.9683794466403162,0.5889423076923077,0.7324364723467862,253
1,0.95,3,1,3,0.9683794466403162,0.5889423076923077,0.7324364723467862,253
1,0.95,3,1,5,0.9683794466403162,0.5889423076923077,0.7324364723467862,253
1,0.95,3,1,8,0.9683794466403162,0.5889423076923077,0.7324364723467862,253
1,0.95,3,2,2,0.0,0.0,0.0,0
1,0.95,3,2,3,0.0,0.0,0.0,0
1,0.95,3,2,5,0.0,0.0,0.0,0
1,0.95,3,2,8,0.0,0.0,0.0,0
1,0.95,3,3,2,0.0,0.0,0.0,0
1,0.95,3,3,3,0.0,0.0,0.0,0
1,0.95,3,3,5,0.0,0.0,0.0,0
1,0.95,3,3,8,0.0,0.0,0.0,0
1,0.97,2,1,2,0.9575163398692811,0.7043269230769231,0.811634349030471,306
1,0.97,2,1,3,0.9575163398692811,0.7043269230769231,0.811634349030471,306
1,0.97,2,1,5,0.9575163398692811,0.7043269230769231,0.811634349030471,306
1,0.97,2,1,8,0.9575163398692811,0.7043269230769231,0.811634349030471,306
1,0.97,2,2,2,0.0,0.0,0.0,0
1,0.97,2,2,3,0.0,0.0,0.0,0
1,0.97,2,2,5,0.0,0.0,0.0,0
1,0.97,2,2,8,0.0,0.0,0.0,0
1,0.97,2,3,2,0.0,0.0,0.0,0
1,0.97,2,3,3,0.0,0.0,0.0,0
1,0.97,2,3,5,0.0,0.0,0.0,0
1,0.97,2,3,8,0.0,0.0,0.0,0
1,0.97,3,1,2,0.967479674796748,0.5721153846153846,0.7190332326283988,246
1,0.97,3,1,3,0.967479674796748,0.5721153846153846,0.7190332326283988,246
1,0.97,3,1,5,0.967479674796748,0.5721153846153846,0.7190332326283988,246
1,0.97,3,1,8,0.967479674796748,0.5721153846153846,0.7190332326283988,246
1,0.97,3,2,2,0.0,0.0,0.0,0
1,0.97,3,2,3,0.0,0.0,0.0,0
1,0.97,3,2,5,0.0,0.0,0.0,0
1,0.97,3,2,8,0.0,0.0,0.0,0
1,0.97,3,3,2,0.0,0.0,0.0,0
1,0.97,3,3,3,0.0,0.0,0.0,0
1,0.97,3,3,5,0.0,0.0,0.0,0
1,0.97,3,3,8,0.0,0.0,0.0,0
1,0.98,2,1,2,0.9595959595959596,0.6850961538461539,0.7994389901823282,297
1,0.98,2,1,3,0.9595959595959596,0.6850961538461539,0.7994389901823282,297
1,0.98,2,1,5,0.9595959595959596,0.6850961538461539,0.7994389901823282,297
1,0.98,2,1,8,0.9595959595959596,0.6850961538461539,0.7994389901823282,297
1,0.98,2,2,2,0.0,0.0,0.0,0
1,0.98,2,2,3,0.0,0.0,0.0,0
1,0.98,2,2,5,0.0,0.0,0.0,0
1,0.98,2,2,8,0.0,0.0,0.0,0
1,0.98,2,3,2,0.0,0.0,0.0,0
1,0.98,2,3,3,0.0,0.0,0.0,0
1,0.98,2,3,5,0.0,0.0,0.0,0
1,0.98,2,3,8,0.0,0.0,0.0,0
1,0.98,3,1,2,0.9705882352941176,0.5552884615384616,0.7064220183486238,238
1,0.98,3,1,3,0.9705882352941176,0.5552884615384616,0.7064220183486238,238
1,0.98,3,1,5,0.9705882352941176,0.5552884615384616,0.7064220183486238,238
1,0.98,3,1,8,0.9705882352941176,0.5552884615384616,0.7064220183486238,238
1,0.98,3,2,2,0.0,0.0,0.0,0
1,0.98,3,2,3,0.0,0.0,0.0,0
1,0.98,3,2,5,0.0,0.0,0.0,0
1,0.98,3,2,8,0.0,0.0,0.0,0
1,0.98,3,3,2,0.0,0.0,0.0,0
1,0.98,3,3,3,0.0,0.0,0.0,0
1,0.98,3,3,5,0.0,0.0,0.0,0
1,0.98,3,3,8,0.0,0.0,0.0,0
1,0.99,2,1,2,0.9626865671641791,0.6201923076923077,0.7543859649122807,268
1,0.99,2,1,3,0.9626865671641791,0.6201923076923077,0.7543859649122807,268
1,0.99,2,1,5,0.9626865671641791,0.6201923076923077,0.7543859649122807,268
1,0.99,2,1,8,0.9626865671641791,0.6201923076923077,0.7543859649122807,268
1,0.99,2,2,2,0.0,0.0,0.0,0
1,0.99,2,2,3,0.0,0.0,0.0,0
1,0.99,2,2,5,0.0,0.0,0.0,0
1,0.99,2,2,8,0.0,0.0,0.0,0
