parent_id,traversal_id,sequence_index,identity,traversal_arc_m,emission_arc_m,boundary_traversal_arc_m,metres_before_confirmation,metres_after_boundary,before_closed_confirmation,at_closed_confirmation,boundary_inside_five_frame_history
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0065:d1,11,S06_3d_branch_medium_C05:edge_0065:geometry_change_point:000,15.0,23.0,13.5,8.0,1.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0065:d1,12,S06_3d_branch_medium_C05:edge_0065:geometry_change_point:000,16.0,23.0,13.5,7.0,2.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0065:d1,13,S06_3d_branch_medium_C05:edge_0065:geometry_change_point:000,17.0,23.0,13.5,6.0,3.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0065:d1,14,S06_3d_branch_medium_C05:edge_0065:geometry_change_point:000,18.0,23.0,13.5,5.0,4.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0065:d1,15,S06_3d_branch_medium_C05:edge_0065:geometry_change_point:000,19.0,23.0,13.5,4.0,5.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0065:d1,16,S06_3d_branch_medium_C05:edge_0065:geometry_change_point:000,20.0,23.0,13.5,3.0,6.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0065:d1,17,S06_3d_branch_medium_C05:edge_0065:geometry_change_point:000,21.0,23.0,13.5,2.0,7.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0065:d1,18,S06_3d_branch_medium_C05:edge_0065:geometry_change_point:000,22.0,23.0,13.5,1.0,8.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0065:d1,19,S06_3d_branch_medium_C05:edge_0065:geometry_change_point:000,23.0,23.0,13.5,0.0,9.5,False,True,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d0,12,S06_3d_branch_medium_C05:node:node_0078,16.0,23.0,14.5,7.0,1.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d0,13,S06_3d_branch_medium_C05:node:node_0078,17.0,23.0,14.5,6.0,2.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d0,14,S06_3d_branch_medium_C05:node:node_0078,18.0,23.0,14.5,5.0,3.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d0,15,S06_3d_branch_medium_C05:node:node_0078,19.0,23.0,14.5,4.0,4.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d0,16,S06_3d_branch_medium_C05:node:node_0078,20.0,23.0,14.5,3.0,5.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d0,17,S06_3d_branch_medium_C05:node:node_0078,21.0,23.0,14.5,2.0,6.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d0,18,S06_3d_branch_medium_C05:node:node_0078,22.0,23.0,14.5,1.0,7.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d0,19,S06_3d_branch_medium_C05:node:node_0078,23.0,23.0,14.5,0.0,8.5,False,True,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d1,6,S06_3d_branch_medium_C05:node:node_0078,10.0,17.0,8.5,7.0,1.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d1,7,S06_3d_branch_medium_C05:node:node_0078,11.0,17.0,8.5,6.0,2.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d1,8,S06_3d_branch_medium_C05:node:node_0078,12.0,17.0,8.5,5.0,3.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0076:d1,9,S06_3d_branch_medium_C05:node:node_0078,13.0,17.0,8.5,4.0,4.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,7,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,11.0,20.0,10.5,9.0,0.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,8,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,12.0,20.0,10.5,8.0,1.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,9,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,13.0,20.0,10.5,7.0,2.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,10,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,14.0,20.0,10.5,6.0,3.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,11,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,15.0,20.0,10.5,5.0,4.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,12,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,16.0,20.0,10.5,4.0,5.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,13,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,17.0,20.0,10.5,3.0,6.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,14,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,18.0,20.0,10.5,2.0,7.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,15,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,19.0,20.0,10.5,1.0,8.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d0,16,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,20.0,20.0,10.5,0.0,9.5,False,True,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,7,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,11.0,20.0,10.5,9.0,0.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,8,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,12.0,20.0,10.5,8.0,1.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,9,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,13.0,20.0,10.5,7.0,2.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,10,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,14.0,20.0,10.5,6.0,3.5,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,11,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,15.0,20.0,10.5,5.0,4.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,12,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,16.0,20.0,10.5,4.0,5.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,13,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,17.0,20.0,10.5,3.0,6.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,14,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,18.0,20.0,10.5,2.0,7.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,15,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,19.0,20.0,10.5,1.0,8.5,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0077:d1,16,S06_3d_branch_medium_C05:edge_0077:geometry_change_point:000,20.0,20.0,10.5,0.0,9.5,False,True,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d0,10,S06_3d_branch_medium_C05:node:node_0090,14.0,20.0,12.0,6.0,2.0,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d0,11,S06_3d_branch_medium_C05:node:node_0090,15.0,20.0,12.0,5.0,3.0,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d0,12,S06_3d_branch_medium_C05:node:node_0090,16.0,20.0,12.0,4.0,4.0,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d0,13,S06_3d_branch_medium_C05:node:node_0090,17.0,20.0,12.0,3.0,5.0,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d0,14,S06_3d_branch_medium_C05:node:node_0090,18.0,20.0,12.0,2.0,6.0,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d0,15,S06_3d_branch_medium_C05:node:node_0090,19.0,20.0,12.0,1.0,7.0,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d0,16,S06_3d_branch_medium_C05:node:node_0090,20.0,20.0,12.0,0.0,8.0,False,True,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d1,7,S06_3d_branch_medium_C05:node:node_0090,11.0,17.0,9.0,6.0,2.0,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d1,8,S06_3d_branch_medium_C05:node:node_0090,12.0,17.0,9.0,5.0,3.0,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d1,9,S06_3d_branch_medium_C05:node:node_0090,13.0,17.0,9.0,4.0,4.0,True,False,True
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d1,10,S06_3d_branch_medium_C05:node:node_0090,14.0,17.0,9.0,3.0,5.0,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d1,11,S06_3d_branch_medium_C05:node:node_0090,15.0,17.0,9.0,2.0,6.0,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d1,12,S06_3d_branch_medium_C05:node:node_0090,16.0,17.0,9.0,1.0,7.0,True,False,False
S06_3d_branch_medium_C05,S06_3d_branch_medium_C05:edge_0090:d1,13,S06_3d_branch_medium_C05:node:node_0090,17.0,17.0,9.0,0.0,8.0,False,True,False
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d0,7,S06_3d_branch_medium_C06:node:node_0044,11.0,16.0,8.5,5.0,2.5,True,False,True
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d0,8,S06_3d_branch_medium_C06:node:node_0044,12.0,16.0,8.5,4.0,3.5,True,False,True
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d0,9,S06_3d_branch_medium_C06:node:node_0044,13.0,16.0,8.5,3.0,4.5,True,False,False
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d0,10,S06_3d_branch_medium_C06:node:node_0044,14.0,16.0,8.5,2.0,5.5,True,False,False
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d1,14,S06_3d_branch_medium_C06:node:node_0044,18.0,23.0,15.5,5.0,2.5,True,False,True
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d1,15,S06_3d_branch_medium_C06:node:node_0044,19.0,23.0,15.5,4.0,3.5,True,False,True
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d1,16,S06_3d_branch_medium_C06:node:node_0044,20.0,23.0,15.5,3.0,4.5,True,False,False
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d1,17,S06_3d_branch_medium_C06:node:node_0044,21.0,23.0,15.5,2.0,5.5,True,False,False
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d1,18,S06_3d_branch_medium_C06:node:node_0044,22.0,23.0,15.5,1.0,6.5,True,False,False
S06_3d_branch_medium_C06,S06_3d_branch_medium_C06:edge_0046:d1,19,S06_3d_branch_medium_C06:node:node_0044,23.0,23.0,15.5,0.0,7.5,False,True,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d0,7,S07_flat_loop_rich_C01:node:node_0017,11.0,17.0,9.0,6.0,2.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d0,8,S07_flat_loop_rich_C01:node:node_0017,12.0,17.0,9.0,5.0,3.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d0,9,S07_flat_loop_rich_C01:node:node_0017,13.0,17.0,9.0,4.0,4.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d0,10,S07_flat_loop_rich_C01:node:node_0017,14.0,17.0,9.0,3.0,5.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d0,11,S07_flat_loop_rich_C01:node:node_0017,15.0,17.0,9.0,2.0,6.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d0,12,S07_flat_loop_rich_C01:node:node_0017,16.0,17.0,9.0,1.0,7.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d0,13,S07_flat_loop_rich_C01:node:node_0017,17.0,17.0,9.0,0.0,8.0,False,True,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d1,12,S07_flat_loop_rich_C01:node:node_0017,16.0,21.0,13.5,5.0,2.5,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d1,13,S07_flat_loop_rich_C01:node:node_0017,17.0,21.0,13.5,4.0,3.5,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d1,14,S07_flat_loop_rich_C01:node:node_0017,18.0,21.0,13.5,3.0,4.5,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d1,15,S07_flat_loop_rich_C01:node:node_0017,19.0,21.0,13.5,2.0,5.5,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d1,16,S07_flat_loop_rich_C01:node:node_0017,20.0,21.0,13.5,1.0,6.5,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0018:d1,17,S07_flat_loop_rich_C01:node:node_0017,21.0,21.0,13.5,0.0,7.5,False,True,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d0,9,S07_flat_loop_rich_C01:node:node_0046,13.0,18.0,10.5,5.0,2.5,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d0,10,S07_flat_loop_rich_C01:node:node_0046,14.0,18.0,10.5,4.0,3.5,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d0,11,S07_flat_loop_rich_C01:node:node_0046,15.0,18.0,10.5,3.0,4.5,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d0,12,S07_flat_loop_rich_C01:node:node_0046,16.0,18.0,10.5,2.0,5.5,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d0,13,S07_flat_loop_rich_C01:node:node_0046,17.0,18.0,10.5,1.0,6.5,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d0,14,S07_flat_loop_rich_C01:node:node_0046,18.0,18.0,10.5,0.0,7.5,False,True,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d1,6,S07_flat_loop_rich_C01:node:node_0046,10.0,15.0,7.5,5.0,2.5,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d1,7,S07_flat_loop_rich_C01:node:node_0046,11.0,15.0,7.5,4.0,3.5,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d1,8,S07_flat_loop_rich_C01:node:node_0046,12.0,15.0,7.5,3.0,4.5,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d1,9,S07_flat_loop_rich_C01:node:node_0046,13.0,15.0,7.5,2.0,5.5,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d1,10,S07_flat_loop_rich_C01:node:node_0046,14.0,15.0,7.5,1.0,6.5,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0048:d1,11,S07_flat_loop_rich_C01:node:node_0046,15.0,15.0,7.5,0.0,7.5,False,True,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d0,13,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,17.0,25.0,16.0,8.0,1.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d0,14,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,18.0,25.0,16.0,7.0,2.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d0,15,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,19.0,25.0,16.0,6.0,3.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d0,16,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,20.0,25.0,16.0,5.0,4.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d0,17,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,21.0,25.0,16.0,4.0,5.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d0,18,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,22.0,25.0,16.0,3.0,6.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d0,19,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,23.0,25.0,16.0,2.0,7.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d0,20,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,24.0,25.0,16.0,1.0,8.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d0,21,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,25.0,25.0,16.0,0.0,9.0,False,True,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d1,7,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,11.0,19.0,10.0,8.0,1.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d1,8,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,12.0,19.0,10.0,7.0,2.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d1,9,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,13.0,19.0,10.0,6.0,3.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d1,10,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,14.0,19.0,10.0,5.0,4.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d1,11,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,15.0,19.0,10.0,4.0,5.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d1,12,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,16.0,19.0,10.0,3.0,6.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d1,13,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,17.0,19.0,10.0,2.0,7.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d1,14,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,18.0,19.0,10.0,1.0,8.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0052:d1,15,S07_flat_loop_rich_C01:edge_0052:geometry_change_point:000,19.0,19.0,10.0,0.0,9.0,False,True,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0080:d0,13,S07_flat_loop_rich_C01:edge_0080:geometry_change_point:000,17.0,24.0,15.5,7.0,1.5,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0080:d1,10,S07_flat_loop_rich_C01:edge_0080:geometry_change_point:000,14.0,20.0,12.0,6.0,2.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0080:d1,11,S07_flat_loop_rich_C01:edge_0080:geometry_change_point:000,15.0,20.0,12.0,5.0,3.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0080:d1,12,S07_flat_loop_rich_C01:edge_0080:geometry_change_point:000,16.0,20.0,12.0,4.0,4.0,True,False,True
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0080:d1,13,S07_flat_loop_rich_C01:edge_0080:geometry_change_point:000,17.0,20.0,12.0,3.0,5.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0080:d1,14,S07_flat_loop_rich_C01:edge_0080:geometry_change_point:000,18.0,20.0,12.0,2.0,6.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0080:d1,15,S07_flat_loop_rich_C01:edge_0080:geometry_change_point:000,19.0,20.0,12.0,1.0,7.0,True,False,False
S07_flat_loop_rich_C01,S07_flat_loop_rich_C01:edge_0080:d1,16,S07_flat_loop_rich_C01:edge_0080:geometry_change_point:000,20.0,20.0,12.0,0.0,8.0,False,True,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d0,7,S07_flat_loop_rich_C03:node:node_0002,11.0,16.0,8.5,5.0,2.5,True,False,True
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d0,8,S07_flat_loop_rich_C03:node:node_0002,12.0,16.0,8.5,4.0,3.5,True,False,True
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d0,9,S07_flat_loop_rich_C03:node:node_0002,13.0,16.0,8.5,3.0,4.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d0,10,S07_flat_loop_rich_C03:node:node_0002,14.0,16.0,8.5,2.0,5.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d0,11,S07_flat_loop_rich_C03:node:node_0002,15.0,16.0,8.5,1.0,6.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d0,12,S07_flat_loop_rich_C03:node:node_0002,16.0,16.0,8.5,0.0,7.5,False,True,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d1,15,S07_flat_loop_rich_C03:node:node_0002,19.0,24.0,16.5,5.0,2.5,True,False,True
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d1,16,S07_flat_loop_rich_C03:node:node_0002,20.0,24.0,16.5,4.0,3.5,True,False,True
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d1,17,S07_flat_loop_rich_C03:node:node_0002,21.0,24.0,16.5,3.0,4.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d1,18,S07_flat_loop_rich_C03:node:node_0002,22.0,24.0,16.5,2.0,5.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d1,19,S07_flat_loop_rich_C03:node:node_0002,23.0,24.0,16.5,1.0,6.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0003:d1,20,S07_flat_loop_rich_C03:node:node_0002,24.0,24.0,16.5,0.0,7.5,False,True,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d0,8,S07_flat_loop_rich_C03:node:node_0008,12.0,17.0,9.5,5.0,2.5,True,False,True
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d0,9,S07_flat_loop_rich_C03:node:node_0008,13.0,17.0,9.5,4.0,3.5,True,False,True
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d0,10,S07_flat_loop_rich_C03:node:node_0008,14.0,17.0,9.5,3.0,4.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d0,11,S07_flat_loop_rich_C03:node:node_0008,15.0,17.0,9.5,2.0,5.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d0,12,S07_flat_loop_rich_C03:node:node_0008,16.0,17.0,9.5,1.0,6.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d0,13,S07_flat_loop_rich_C03:node:node_0008,17.0,17.0,9.5,0.0,7.5,False,True,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d1,12,S07_flat_loop_rich_C03:node:node_0008,16.0,21.0,13.5,5.0,2.5,True,False,True
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d1,13,S07_flat_loop_rich_C03:node:node_0008,17.0,21.0,13.5,4.0,3.5,True,False,True
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d1,14,S07_flat_loop_rich_C03:node:node_0008,18.0,21.0,13.5,3.0,4.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d1,15,S07_flat_loop_rich_C03:node:node_0008,19.0,21.0,13.5,2.0,5.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d1,16,S07_flat_loop_rich_C03:node:node_0008,20.0,21.0,13.5,1.0,6.5,True,False,False
S07_flat_loop_rich_C03,S07_flat_loop_rich_C03:edge_0010:d1,17,S07_flat_loop_rich_C03:node:node_0008,21.0,21.0,13.5,0.0,7.5,False,True,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d0,10,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,14.0,20.0,12.0,6.0,2.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d0,11,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,15.0,20.0,12.0,5.0,3.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d0,12,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,16.0,20.0,12.0,4.0,4.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d0,13,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,17.0,20.0,12.0,3.0,5.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d0,14,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,18.0,20.0,12.0,2.0,6.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d0,15,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,19.0,20.0,12.0,1.0,7.0,True,False,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d0,16,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,20.0,20.0,12.0,0.0,8.0,False,True,False
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d1,13,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,17.0,23.0,15.0,6.0,2.0,True,False,True
S07_flat_loop_rich_C05,S07_flat_loop_rich_C05:edge_0066:d1,14,S07_flat_loop_rich_C05:edge_0066:geometry_change_point:000,18.0,23.0,15.0,5.0,3.0,True,False,True
