pose_index,frame_index,route_arc_m,edge_id,tunnel_id,z_offset_m,candidate_sensor_z_m,horizontal_clearance_m,downward_distance_m,upward_distance_m,vertical_evidence_complete,floor_following_passed,feasible
3,108,216.0,edge_0018,129,1.15,-26.901098046859406,3.169868230819702,2.1495909690856934,4.2248311042785645,True,False,False
3,108,216.0,edge_0018,129,1.2,-26.851098046859406,3.211909055709839,2.199592113494873,4.174829959869385,True,False,False
3,108,216.0,edge_0018,129,1.25,-26.801098046859405,3.2541844844818115,2.24959135055542,4.124830722808838,True,False,False
3,108,216.0,edge_0018,129,1.3,-26.751098046859404,3.297135591506958,2.299590587615967,4.074831485748291,True,False,False
3,108,216.0,edge_0018,129,1.35,-26.701098046859403,3.32558536529541,2.3495917320251465,4.024830341339111,True,False,False
3,108,216.0,edge_0018,129,1.4,-26.651098046859406,3.3401296138763428,2.3995907306671143,3.9748313426971436,True,False,False
3,108,216.0,edge_0018,129,1.45,-26.601098046859406,3.35384464263916,2.449592113494873,3.9248299598693848,True,False,False
3,108,216.0,edge_0018,129,1.5,-26.551098046859405,3.3686563968658447,2.49959135055542,3.874830722808838,True,False,False
3,108,216.0,edge_0018,129,1.55,-26.501098046859404,3.3859193325042725,2.5495903491973877,3.82483172416687,True,False,False
3,108,216.0,edge_0018,129,1.6,-26.451098046859403,3.404019832611084,2.5995917320251465,3.7748303413391113,True,False,False
3,108,216.0,edge_0018,129,1.65,-26.401098046859406,3.4014060497283936,2.6495909690856934,3.7248311042785645,True,False,False
3,108,216.0,edge_0018,129,1.7,-26.351098046859406,3.3645501136779785,2.699592113494873,3.674830198287964,True,False,False
3,108,216.0,edge_0018,129,1.75,-26.301098046859405,3.327695608139038,2.74959135055542,3.624830722808838,True,False,False
3,108,216.0,edge_0018,129,1.8,-26.251098046859404,3.268651008605957,2.799590587615967,3.57483172416687,True,False,False
3,108,216.0,edge_0018,129,1.85,-26.201098046859403,3.253387451171875,2.8495917320251465,3.5248305797576904,True,False,False
3,108,216.0,edge_0018,129,1.9,-26.151098046859406,3.2359023094177246,2.8995907306671143,3.4748311042785645,True,False,False
3,108,216.0,edge_0018,129,1.95,-26.101098046859406,3.2074778079986572,2.949592113494873,3.4248299598693848,True,False,False
3,108,216.0,edge_0018,129,2.0,-26.051098046859405,3.189493179321289,2.99959135055542,3.374830961227417,True,False,False
4,600,1200.0,edge_0069,16,-1.0,38.003918540636555,0.21723052859306335,0.04502750560641289,5.651731491088867,True,False,False
4,600,1200.0,edge_0069,16,-0.95,38.05391854063655,0.40487608313560486,0.09502675384283066,5.60173225402832,True,False,False
4,600,1200.0,edge_0069,16,-0.9,38.103918540636556,0.425966739654541,0.14502978324890137,5.551729202270508,True,False,False
4,600,1200.0,edge_0069,16,-0.85,38.15391854063655,0.44850730895996094,0.19502902030944824,5.501729965209961,True,False,False
4,600,1200.0,edge_0069,16,-0.8,38.20391854063656,0.4724861681461334,0.24502825736999512,5.451730728149414,True,False,False
4,600,1200.0,edge_0069,16,-0.75,38.253918540636555,0.5079402923583984,0.295027494430542,5.401731491088867,True,False,False
4,600,1200.0,edge_0069,16,-0.7,38.30391854063655,0.5544155240058899,0.34502673149108887,5.35173225402832,True,False,False
4,600,1200.0,edge_0069,16,-0.65,38.353918540636556,0.6008942723274231,0.39502978324890137,5.301729202270508,True,False,False
4,600,1200.0,edge_0069,16,-0.6,38.40391854063655,0.6473695039749146,0.44502899050712585,5.251729965209961,True,False,False
4,600,1200.0,edge_0069,16,-0.55,38.45391854063656,0.6593616604804993,0.4950282573699951,5.201730728149414,True,False,False
4,600,1200.0,edge_0069,16,-0.5,38.503918540636555,0.6685749888420105,0.545027494430542,5.151731491088867,True,False,False
4,600,1200.0,edge_0069,16,-0.45,38.55391854063655,0.677788257598877,0.5950267314910889,5.10173225402832,True,False,False
4,600,1200.0,edge_0069,16,-0.4,38.603918540636556,0.6870021820068359,0.6450297832489014,5.051729202270508,True,False,False
4,600,1200.0,edge_0069,16,-0.35,38.65391854063655,0.6962155103683472,0.6950290203094482,5.001729965209961,True,False,False
4,600,1200.0,edge_0069,16,-0.3,38.70391854063656,0.7054287195205688,0.7450282573699951,4.951730728149414,True,False,False
4,600,1200.0,edge_0069,16,-0.25,38.753918540636555,0.7146419882774353,0.795027494430542,4.901731491088867,True,False,False
4,600,1200.0,edge_0069,16,-0.2,38.80391854063655,0.7239251136779785,0.8450267314910889,4.85173225402832,True,False,False
4,600,1200.0,edge_0069,16,-0.15,38.853918540636556,0.7351511716842651,0.8950298428535461,4.801729202270508,True,False,False
4,600,1200.0,edge_0069,16,-0.1,38.90391854063655,0.749241054058075,0.945029079914093,4.751729965209961,True,False,False
4,600,1200.0,edge_0069,16,-0.05,38.95391854063656,0.7663933634757996,0.9950283765792847,4.701730728149414,True,True,False
4,600,1200.0,edge_0069,16,0.0,39.003918540636555,0.785768449306488,1.045027732849121,4.651731491088867,True,True,False
4,600,1200.0,edge_0069,16,0.05,39.05391854063655,0.8080198168754578,1.0950268507003784,4.60173225402832,True,False,False
4,600,1200.0,edge_0069,16,0.1,39.103918540636556,0.83082115650177,1.145029902458191,4.551729202270508,True,False,False
4,600,1200.0,edge_0069,16,0.15,39.15391854063655,0.8813568949699402,1.1950292587280273,4.501729965209961,True,False,False
4,600,1200.0,edge_0069,16,0.2,39.20391854063656,1.1970752477645874,1.2450283765792847,4.451730728149414,True,False,False
4,600,1200.0,edge_0069,16,0.25,39.253918540636555,1.5078990459442139,1.2950276136398315,4.401731491088867,True,False,False
4,600,1200.0,edge_0069,16,0.3,39.30391854063655,1.5658434629440308,1.3450268507003784,4.35173225402832,True,False,False
4,600,1200.0,edge_0069,16,0.35,39.353918540636556,1.6210734844207764,1.395029902458191,4.301729202270508,True,False,False
4,600,1200.0,edge_0069,16,0.4,39.40391854063655,1.6593456268310547,1.4450291395187378,4.251729965209961,True,False,False
4,600,1200.0,edge_0069,16,0.45,39.45391854063656,1.6976178884506226,1.4950283765792847,4.201730728149414,True,False,False
4,600,1200.0,edge_0069,16,0.5,39.503918540636555,1.733748197555542,1.545027732849121,4.151731491088867,True,False,False
4,600,1200.0,edge_0069,16,0.55,39.55391854063655,1.7691603899002075,1.5950268507003784,4.10173225402832,True,False,False
4,600,1200.0,edge_0069,16,0.6,39.603918540636556,1.8334715366363525,1.6450300216674805,4.051729202270508,True,False,False
4,600,1200.0,edge_0069,16,0.65,39.65391854063655,1.9044970273971558,1.6950292587280273,4.001729965209961,True,False,False
4,600,1200.0,edge_0069,16,0.7,39.70391854063656,1.981669545173645,1.7450283765792847,3.951730489730835,True,False,False
4,600,1200.0,edge_0069,16,0.75,39.753918540636555,2.0657341480255127,1.7950276136398315,3.901731252670288,True,False,False
4,600,1200.0,edge_0069,16,0.8,39.80391854063655,2.0516865253448486,1.845026969909668,3.851732015609741,True,False,False
4,600,1200.0,edge_0069,16,0.85,39.853918540636556,2.0209360122680664,1.895029902458191,3.8017289638519287,True,False,False
4,600,1200.0,edge_0069,16,0.9,39.90391854063655,2.0089290142059326,1.9450292587280273,3.751729726791382,True,False,False
4,600,1200.0,edge_0069,16,0.95,39.95391854063656,2.014786720275879,1.9950282573699951,3.701730489730835,True,False,False
4,600,1200.0,edge_0069,16,1.0,40.003918540636555,2.019925832748413,2.045027494430542,3.651731252670288,True,False,False
4,600,1200.0,edge_0069,16,1.05,40.05391854063655,2.026568651199341,2.095026731491089,3.601732015609741,True,False,False
4,600,1200.0,edge_0069,16,1.1,40.103918540636556,2.0349042415618896,2.1450297832489014,3.5517289638519287,True,False,False
4,600,1200.0,edge_0069,16,1.15,40.15391854063655,2.0423107147216797,2.1950290203094482,3.501729726791382,True,False,False
4,600,1200.0,edge_0069,16,1.2,40.20391854063656,2.044706106185913,2.245028495788574,3.451730489730835,True,False,False
4,600,1200.0,edge_0069,16,1.25,40.253918540636555,1.9755958318710327,2.295027732849121,3.401731252670288,True,False,False
4,600,1200.0,edge_0069,16,1.3,40.30391854063655,1.908197283744812,2.345026731491089,3.351732015609741,True,False,False
4,600,1200.0,edge_0069,16,1.35,40.353918540636556,1.841832160949707,2.3950297832489014,3.3017289638519287,True,False,False
4,600,1200.0,edge_0069,16,1.4,40.40391854063655,1.7740399837493896,2.4450290203094482,3.251729726791382,True,False,False
4,600,1200.0,edge_0069,16,1.45,40.45391854063656,1.7089678049087524,2.495028257369995,3.201730489730835,True,False,False
4,600,1200.0,edge_0069,16,1.5,40.503918540636555,1.6449517011642456,2.545027732849121,3.151731252670288,True,False,False
4,600,1200.0,edge_0069,16,1.55,40.55391854063655,1.580533742904663,2.595026969909668,3.101732015609741,True,False,False
4,600,1200.0,edge_0069,16,1.6,40.603918540636556,1.5435504913330078,2.6450297832489014,3.0517289638519287,True,False,False
4,600,1200.0,edge_0069,16,1.65,40.65391854063655,1.5260400772094727,2.6950290203094482,3.001729726791382,True,False,False
4,600,1200.0,edge_0069,16,1.7,40.70391854063656,1.5097479820251465,2.745028257369995,2.951730489730835,True,False,False
4,600,1200.0,edge_0069,16,1.75,40.753918540636555,1.4946283102035522,2.795027494430542,2.901731252670288,True,False,False
4,600,1200.0,edge_0069,16,1.8,40.80391854063655,1.4792267084121704,2.845026731491089,2.8517322540283203,True,False,False
4,600,1200.0,edge_0069,16,1.85,40.853918540636556,1.466684103012085,2.8950300216674805,2.801729202270508,True,False,False
4,600,1200.0,edge_0069,16,1.9,40.90391854063655,1.4551972150802612,2.9450292587280273,2.751729965209961,True,False,False
4,600,1200.0,edge_0069,16,1.95,40.95391854063656,1.4444633722305298,2.995028257369995,2.701730728149414,True,False,False
4,600,1200.0,edge_0069,16,2.0,41.003918540636555,1.4352827072143555,3.045027494430542,2.651731491088867,True,False,False
5,676,1352.0,edge_0069,16,-1.0,38.002875386196926,0.2148871123790741,0.04590428248047829,5.65220308303833,True,False,False
5,676,1352.0,edge_0069,16,-0.95,38.052875386196924,0.4052230417728424,0.09590351581573486,5.602203845977783,True,False,False
5,676,1352.0,edge_0069,16,-0.9,38.10287538619693,0.4257110059261322,0.14590275287628174,5.552204608917236,True,False,False
5,676,1352.0,edge_0069,16,-0.85,38.152875386196925,0.4479108154773712,0.195902019739151,5.5022053718566895,True,False,False
5,676,1352.0,edge_0069,16,-0.8,38.20287538619693,0.47140219807624817,0.2459050565958023,5.452202320098877,True,False,False
5,676,1352.0,edge_0069,16,-0.75,38.252875386196926,0.5079306960105896,0.295904278755188,5.40220308303833,True,False,False
5,676,1352.0,edge_0069,16,-0.7,38.302875386196924,0.554405927658081,0.34590354561805725,5.352203845977783,True,False,False
5,676,1352.0,edge_0069,16,-0.65,38.35287538619693,0.6008811593055725,0.3959027826786041,5.302204608917236,True,False,False
5,676,1352.0,edge_0069,16,-0.6,38.402875386196925,0.6473563313484192,0.4459019601345062,5.2522053718566895,True,False,False
5,676,1352.0,edge_0069,16,-0.55,38.45287538619693,0.6607590913772583,0.4959050118923187,5.202202320098877,True,False,False
5,676,1352.0,edge_0069,16,-0.5,38.502875386196926,0.6699724197387695,0.5459043383598328,5.15220308303833,True,False,False
5,676,1352.0,edge_0069,16,-0.45,38.552875386196924,0.6791856288909912,0.5959035158157349,5.102203845977783,True,False,False
5,676,1352.0,edge_0069,16,-0.4,38.60287538619693,0.6883988976478577,0.6459028124809265,5.052204608917236,True,False,False
5,676,1352.0,edge_0069,16,-0.35,38.652875386196925,0.6976121664047241,0.6959019899368286,5.0022053718566895,True,False,False
5,676,1352.0,edge_0069,16,-0.3,38.70287538619693,0.7068261504173279,0.7459050416946411,4.952202320098877,True,False,False
5,676,1352.0,edge_0069,16,-0.25,38.752875386196926,0.7160394191741943,0.7959043383598328,4.90220308303833,True,False,False
5,676,1352.0,edge_0069,16,-0.2,38.802875386196924,0.7254405617713928,0.8459035158157349,4.852203845977783,True,False,False
5,676,1352.0,edge_0069,16,-0.15,38.85287538619693,0.7370654940605164,0.8959028124809265,4.802204608917236,True,False,False
5,676,1352.0,edge_0069,16,-0.1,38.902875386196925,0.7515798807144165,0.9459020495414734,4.7522053718566895,True,False,False
5,676,1352.0,edge_0069,16,-0.05,38.95287538619693,0.7691911458969116,0.9959051609039307,4.702202320098877,True,True,False
5,676,1352.0,edge_0069,16,0.0,39.002875386196926,0.788652241230011,1.045904278755188,4.65220308303833,True,True,False
5,676,1352.0,edge_0069,16,0.05,39.052875386196924,0.810980498790741,1.0959036350250244,4.602203845977783,True,False,False
5,676,1352.0,edge_0069,16,0.1,39.10287538619693,0.8350403308868408,1.1459028720855713,4.552204608917236,True,False,False
5,676,1352.0,edge_0069,16,0.15,39.152875386196925,0.8767022490501404,1.1959021091461182,4.5022053718566895,True,False,False
5,676,1352.0,edge_0069,16,0.2,39.20287538619693,1.1976162195205688,1.2459051609039307,4.452202320098877,True,False,False
5,676,1352.0,edge_0069,16,0.25,39.252875386196926,1.5098015069961548,1.2959043979644775,4.40220308303833,True,False,False
5,676,1352.0,edge_0069,16,0.3,39.302875386196924,1.5677456855773926,1.3459036350250244,4.352203845977783,True,False,False
5,676,1352.0,edge_0069,16,0.35,39.35287538619693,1.6242101192474365,1.3959028720855713,4.302204608917236,True,False,False
5,676,1352.0,edge_0069,16,0.4,39.402875386196925,1.6624823808670044,1.4459021091461182,4.2522053718566895,True,False,False
5,676,1352.0,edge_0069,16,0.45,39.45287538619693,1.7007575035095215,1.4959051609039307,4.202202320098877,True,False,False
5,676,1352.0,edge_0069,16,0.5,39.502875386196926,1.7372817993164062,1.5459043979644775,4.15220308303833,True,False,False
5,676,1352.0,edge_0069,16,0.55,39.552875386196924,1.7726402282714844,1.5959036350250244,4.102203845977783,True,False,False
5,676,1352.0,edge_0069,16,0.6,39.60287538619693,1.8359698057174683,1.6459028720855713,4.052204608917236,True,False,False
5,676,1352.0,edge_0069,16,0.65,39.652875386196925,1.9079935550689697,1.6959021091461182,4.0022053718566895,True,False,False
5,676,1352.0,edge_0069,16,0.7,39.70287538619693,1.98519766330719,1.7459051609039307,3.952202320098877,True,False,False
5,676,1352.0,edge_0069,16,0.75,39.752875386196926,2.0660324096679688,1.7959043979644775,3.90220308303833,True,False,False
5,676,1352.0,edge_0069,16,0.8,39.802875386196924,2.050842046737671,1.8459036350250244,3.852203845977783,True,False,False
5,676,1352.0,edge_0069,16,0.85,39.85287538619693,2.0200939178466797,1.8959028720855713,3.8022046089172363,True,False,False
5,676,1352.0,edge_0069,16,0.9,39.902875386196925,2.0072264671325684,1.9459021091461182,3.7522053718566895,True,False,False
5,676,1352.0,edge_0069,16,0.95,39.95287538619693,2.012183904647827,1.9959051609039307,3.702202320098877,True,False,False
5,676,1352.0,edge_0069,16,1.0,40.002875386196926,2.017735481262207,2.0459043979644775,3.65220308303833,True,False,False
5,676,1352.0,edge_0069,16,1.05,40.052875386196924,2.0255401134490967,2.0959036350250244,3.602203845977783,True,False,False
5,676,1352.0,edge_0069,16,1.1,40.10287538619693,2.032280445098877,2.145902633666992,3.5522046089172363,True,False,False
5,676,1352.0,edge_0069,16,1.15,40.152875386196925,2.0429482460021973,2.195901870727539,3.5022053718566895,True,False,False
5,676,1352.0,edge_0069,16,1.2,40.20287538619693,2.0490481853485107,2.2459051609039307,3.452202320098877,True,False,False
5,676,1352.0,edge_0069,16,1.25,40.252875386196926,1.9805221557617188,2.2959043979644775,3.40220308303833,True,False,False
5,676,1352.0,edge_0069,16,1.3,40.302875386196924,1.9131059646606445,2.3459036350250244,3.352203845977783,True,False,False
5,676,1352.0,edge_0069,16,1.35,40.35287538619693,1.8439455032348633,2.3959028720855713,3.3022046089172363,True,False,False
5,676,1352.0,edge_0069,16,1.4,40.402875386196925,1.7789161205291748,2.445902109146118,3.2522053718566895,True,False,False
5,676,1352.0,edge_0069,16,1.45,40.45287538619693,1.7128455638885498,2.4959049224853516,3.202202320098877,True,False,False
5,676,1352.0,edge_0069,16,1.5,40.502875386196926,1.6483771800994873,2.5459041595458984,3.15220308303833,True,False,False
5,676,1352.0,edge_0069,16,1.55,40.552875386196924,1.5853633880615234,2.5959036350250244,3.102203845977783,True,False,False
5,676,1352.0,edge_0069,16,1.6,40.60287538619693,1.5486764907836914,2.6459028720855713,3.0522046089172363,True,False,False
5,676,1352.0,edge_0069,16,1.65,40.652875386196925,1.5311380624771118,2.695902109146118,3.0022053718566895,True,False,False
5,676,1352.0,edge_0069,16,1.7,40.70287538619693,1.5126705169677734,2.7459051609039307,2.952202320098877,True,False,False
5,676,1352.0,edge_0069,16,1.75,40.752875386196926,1.4979020357131958,2.7959041595458984,2.902202844619751,True,False,False
5,676,1352.0,edge_0069,16,1.8,40.802875386196924,1.4842581748962402,2.8459033966064453,2.852203369140625,True,False,False
5,676,1352.0,edge_0069,16,1.85,40.85287538619693,1.4717040061950684,2.8959028720855713,2.802204132080078,True,False,False
5,676,1352.0,edge_0069,16,1.9,40.902875386196925,1.459597110748291,2.945902109146118,2.7522048950195312,True,False,False
5,676,1352.0,edge_0069,16,1.95,40.95287538619693,1.4494680166244507,2.9959051609039307,2.7022018432617188,True,False,False
5,676,1352.0,edge_0069,16,2.0,41.002875386196926,1.440286636352539,3.0459043979644775,2.652202606201172,True,False,False
6,2507,5014.0,edge_0018,129,-1.0,-29.196131130444506,0.07246056944131851,0.004706328269094229,4.357500076293945,True,False,False
6,2507,5014.0,edge_0018,129,-0.95,-29.146131130444505,0.2601992189884186,0.05470556765794754,4.307500839233398,True,False,False
6,2507,5014.0,edge_0018,129,-0.9,-29.096131130444505,0.33688855171203613,0.10470671206712723,4.257499694824219,True,False,False
6,2507,5014.0,edge_0018,129,-0.85,-29.046131130444508,0.4135749042034149,0.1547059565782547,4.207500457763672,True,False,False
6,2507,5014.0,edge_0018,129,-0.8,-28.996131130444507,0.4325750172138214,0.20470517873764038,4.157501220703125,True,False,False
6,2507,5014.0,edge_0018,129,-0.75,-28.946131130444506,0.4364527761936188,0.25470632314682007,4.107499599456787,True,False,False
6,2507,5014.0,edge_0018,129,-0.7,-28.896131130444505,0.4403304159641266,0.30470556020736694,4.057500839233398,True,False,False
6,2507,5014.0,edge_0018,129,-0.65,-28.846131130444505,0.44420817494392395,0.354706734418869,4.007499694824219,True,False,False
6,2507,5014.0,edge_0018,129,-0.6,-28.796131130444508,0.44808584451675415,0.4047059416770935,3.957500457763672,True,False,False
6,2507,5014.0,edge_0018,129,-0.55,-28.746131130444507,0.45196348428726196,0.45470520853996277,3.907501220703125,True,False,False
6,2507,5014.0,edge_0018,129,-0.5,-28.696131130444506,0.4558412730693817,0.5047063827514648,3.8575000762939453,True,False,False
6,2507,5014.0,edge_0018,129,-0.45,-28.646131130444505,0.45971888303756714,0.5547055602073669,3.8075008392333984,True,False,False
6,2507,5014.0,edge_0018,129,-0.4,-28.596131130444505,0.4635966718196869,0.6047067046165466,3.7574996948242188,True,False,False
6,2507,5014.0,edge_0018,129,-0.35,-28.546131130444508,0.4674743115901947,0.6547060012817383,3.707500457763672,True,False,False
6,2507,5014.0,edge_0018,129,-0.3,-28.496131130444507,0.472969114780426,0.7047052383422852,3.657501220703125,True,False,False
6,2507,5014.0,edge_0018,129,-0.25,-28.446131130444506,0.4825288951396942,0.7547064423561096,3.6075000762939453,True,False,False
6,2507,5014.0,edge_0018,129,-0.2,-28.396131130444505,0.49458467960357666,0.8047056198120117,3.5575008392333984,True,False,False
6,2507,5014.0,edge_0018,129,-0.15,-28.346131130444505,0.506653368473053,0.8547067642211914,3.5074996948242188,True,False,False
6,2507,5014.0,edge_0018,129,-0.1,-28.296131130444508,0.5446233749389648,0.9047060608863831,3.457500457763672,True,False,False
6,2507,5014.0,edge_0018,129,-0.05,-28.246131130444507,0.5978575348854065,0.9547052979469299,3.407501220703125,True,True,False
6,2507,5014.0,edge_0018,129,0.0,-28.196131130444506,0.6510939002037048,1.0047063827514648,3.3575000762939453,True,True,False
6,2507,5014.0,edge_0018,129,0.05,-28.146131130444505,0.6135045289993286,1.0547056198120117,3.3075008392333984,True,False,False
6,2507,5014.0,edge_0018,129,0.1,-28.096131130444505,0.5675894618034363,1.1047067642211914,3.2574996948242188,True,False,False
6,2507,5014.0,edge_0018,129,0.15,-28.046131130444508,0.6128862500190735,1.1547060012817383,3.207500457763672,True,False,False
6,2507,5014.0,edge_0018,129,0.2,-27.996131130444507,0.7010324597358704,1.2047053575515747,3.157501220703125,True,False,False
6,2507,5014.0,edge_0018,129,0.25,-27.946131130444506,0.7891820669174194,1.2547063827514648,3.1075000762939453,True,False,False
6,2507,5014.0,edge_0018,129,0.3,-27.896131130444505,0.8773283362388611,1.3047056198120117,3.0575008392333984,True,False,False
6,2507,5014.0,edge_0018,129,0.35,-27.846131130444505,0.9654780030250549,1.3547066450119019,3.0074996948242188,True,False,False
6,2507,5014.0,edge_0018,129,0.4,-27.796131130444508,1.343659520149231,1.4047060012817383,2.957500457763672,True,False,False
6,2507,5014.0,edge_0018,129,0.45,-27.746131130444507,1.3761811256408691,1.4547052383422852,2.907501220703125,True,False,False
6,2507,5014.0,edge_0018,129,0.5,-27.696131130444506,1.4091429710388184,1.5047063827514648,2.8575000762939453,True,False,False
6,2507,5014.0,edge_0018,129,0.55,-27.646131130444505,1.442573070526123,1.5547056198120117,2.8075008392333984,True,False,False
6,2507,5014.0,edge_0018,129,0.6,-27.596131130444505,1.4765052795410156,1.6047066450119019,2.757499933242798,True,False,False
6,2507,5014.0,edge_0018,129,0.65,-27.546131130444508,1.5109692811965942,1.6547058820724487,2.707500457763672,True,False,False
6,2507,5014.0,edge_0018,129,0.7,-27.496131130444507,1.545999526977539,1.7047052383422852,2.657501220703125,True,False,False
6,2507,5014.0,edge_0018,129,0.75,-27.446131130444506,1.9034607410430908,1.7547063827514648,2.6075000762939453,True,False,False
6,2507,5014.0,edge_0018,129,0.8,-27.396131130444505,1.9733225107192993,1.8047056198120117,2.5575008392333984,True,False,False
6,2507,5014.0,edge_0018,129,0.85,-27.346131130444505,2.042545795440674,1.8547067642211914,2.507499933242798,True,False,False
6,2507,5014.0,edge_0018,129,0.9,-27.296131130444508,2.118293285369873,1.9047058820724487,2.457500457763672,True,False,False
6,2507,5014.0,edge_0018,129,0.95,-27.246131130444507,2.1318883895874023,1.9547051191329956,2.407501220703125,True,False,False
6,2507,5014.0,edge_0018,129,1.0,-27.196131130444506,2.1407108306884766,2.004706382751465,2.3575003147125244,True,False,False
6,2507,5014.0,edge_0018,129,1.05,-27.146131130444505,2.1389923095703125,2.0547056198120117,2.3075008392333984,True,False,False
6,2507,5014.0,edge_0018,129,1.1,-27.096131130444505,2.1344425678253174,2.1047067642211914,2.257499933242798,True,False,False
6,2507,5014.0,edge_0018,129,1.15,-27.046131130444508,2.1249680519104004,2.1547060012817383,2.207500457763672,True,False,False
6,2507,5014.0,edge_0018,129,1.2,-26.996131130444507,2.120680093765259,2.204705238342285,2.157501220703125,True,False,False
6,2507,5014.0,edge_0018,129,1.25,-26.946131130444506,2.118593692779541,2.254706382751465,2.1075003147125244,True,False,False
6,2507,5014.0,edge_0018,129,1.3,-26.896131130444505,2.1166465282440186,2.3047056198120117,2.0575008392333984,True,False,False
6,2507,5014.0,edge_0018,129,1.35,-26.846131130444505,2.110072135925293,2.3547067642211914,2.0074996948242188,True,False,False
6,2507,5014.0,edge_0018,129,1.4,-26.796131130444508,2.101816177368164,2.4047060012817383,1.9575004577636719,True,False,False
6,2507,5014.0,edge_0018,129,1.45,-26.746131130444507,2.0989718437194824,2.454705238342285,1.9075013399124146,True,False,False
6,2507,5014.0,edge_0018,129,1.5,-26.696131130444506,2.097360372543335,2.504706382751465,1.8575001955032349,True,False,False
6,2507,5014.0,edge_0018,129,1.55,-26.646131130444505,2.0956544876098633,2.5547056198120117,1.8075010776519775,True,False,False
6,2507,5014.0,edge_0018,129,1.6,-26.596131130444505,2.096155881881714,2.6047067642211914,1.7574999332427979,True,False,False
6,2507,5014.0,edge_0018,129,1.65,-26.546131130444508,2.1018311977386475,2.6547060012817383,1.7075005769729614,True,False,False
6,2507,5014.0,edge_0018,129,1.7,-26.496131130444507,2.105381727218628,2.7047054767608643,1.6575013399124146,True,False,False
6,2507,5014.0,edge_0018,129,1.75,-26.446131130444506,2.1117589473724365,2.754706621170044,1.6075001955032349,True,False,False
6,2507,5014.0,edge_0018,129,1.8,-26.396131130444505,2.119556427001953,2.8047056198120117,1.5575010776519775,True,False,False
6,2507,5014.0,edge_0018,129,1.85,-26.346131130444505,2.12539005279541,2.8547070026397705,1.5074999332427979,True,False,False
6,2507,5014.0,edge_0018,129,1.9,-26.296131130444508,2.10300874710083,2.9047060012817383,1.4575005769729614,True,False,False
6,2507,5014.0,edge_0018,129,1.95,-26.246131130444507,2.0839219093322754,2.9547054767608643,1.407501459121704,True,False,False
6,2507,5014.0,edge_0018,129,2.0,-26.196131130444506,2.064849376678467,3.004706621170044,1.3575003147125244,True,False,False
7,2519,5038.0,edge_0009,129,-1.0,-30.237361273947375,0.13278828561306,0.07083025574684143,5.9300618171691895,True,False,False
7,2519,5038.0,edge_0009,129,-0.95,-30.187361273947374,0.19301824271678925,0.12083138525485992,5.88006067276001,True,False,False
7,2519,5038.0,edge_0009,129,-0.9,-30.137361273947374,0.21514253318309784,0.1708306223154068,5.830061912536621,True,False,False
7,2519,5038.0,edge_0009,129,-0.85,-30.087361273947376,0.23210570216178894,0.2208317667245865,5.780060768127441,True,False,False
7,2519,5038.0,edge_0009,129,-0.8,-30.037361273947376,0.2505194842815399,0.27083098888397217,5.7300615310668945,True,False,False
7,2519,5038.0,edge_0009,129,-0.75,-29.987361273947375,0.2706780433654785,0.32083022594451904,5.680062294006348,True,False,False
7,2519,5038.0,edge_0009,129,-0.7,-29.937361273947374,0.2922593951225281,0.3708314001560211,5.630061149597168,True,False,False
7,2519,5038.0,edge_0009,129,-0.65,-29.887361273947374,0.3147496283054352,0.4208305776119232,5.580061912536621,True,False,False
7,2519,5038.0,edge_0009,129,-0.6,-29.837361273947376,0.3372732996940613,0.4708317518234253,5.530060768127441,True,False,False
7,2519,5038.0,edge_0009,129,-0.55,-29.787361273947376,0.3597961664199829,0.5208309888839722,5.4800615310668945,True,False,False
7,2519,5038.0,edge_0009,129,-0.5,-29.737361273947375,0.38231900334358215,0.570830225944519,5.430062294006348,True,False,False
7,2519,5038.0,edge_0009,129,-0.45,-29.687361273947374,0.4084616005420685,0.6208313703536987,5.380061149597168,True,False,False
7,2519,5038.0,edge_0009,129,-0.4,-29.637361273947374,0.4381701946258545,0.6708306074142456,5.330061912536621,True,False,False
7,2519,5038.0,edge_0009,129,-0.35,-29.587361273947376,0.45379137992858887,0.7208317518234253,5.280060768127441,True,False,False
7,2519,5038.0,edge_0009,129,-0.3,-29.537361273947376,0.47089633345603943,0.7708309888839722,5.2300615310668945,True,False,False
7,2519,5038.0,edge_0009,129,-0.25,-29.487361273947375,0.4904794692993164,0.820830225944519,5.180062294006348,True,False,False
7,2519,5038.0,edge_0009,129,-0.2,-29.437361273947374,0.5108592510223389,0.8708313703536987,5.13006067276001,True,False,False
7,2519,5038.0,edge_0009,129,-0.15,-29.387361273947374,0.5336602330207825,0.9208305478096008,5.080061912536621,True,False,False
7,2519,5038.0,edge_0009,129,-0.1,-29.337361273947376,0.5564214587211609,0.9708317518234253,5.030060768127441,True,True,False
7,2519,5038.0,edge_0009,129,-0.05,-29.287361273947376,0.5814347267150879,1.0208309888839722,4.9800615310668945,True,True,False
7,2519,5038.0,edge_0009,129,0.0,-29.237361273947375,0.605362594127655,1.070830225944519,4.930062294006348,True,False,False
7,2519,5038.0,edge_0009,129,0.05,-29.187361273947374,1.1359915733337402,1.1208313703536987,4.880061149597168,True,False,False
7,2519,5038.0,edge_0009,129,0.1,-29.137361273947374,1.3944262266159058,1.1708306074142456,4.830061912536621,True,False,False
