threshold,region,selection,tp,fp,fn,ignored,output_count,precision,recall,f1
4.680704660131596e-05,fixed,before,12,90,0,30,132,0.11764705882352941,1.0,0.21052631578947367
4.680704660131596e-05,fixed,after,12,87,0,28,127,0.12121212121212122,1.0,0.21621621621621623
4.783229815075174e-05,old,before,12,73,0,46,131,0.1411764705882353,1.0,0.24742268041237114
4.783229815075174e-05,old,after,12,71,0,43,126,0.14457831325301204,1.0,0.25263157894736843
4.783229815075174e-05,fixed,before,12,89,0,30,131,0.1188118811881188,1.0,0.21238938053097345
4.783229815075174e-05,fixed,after,12,86,0,28,126,0.12244897959183673,1.0,0.21818181818181817
6.224447133718058e-05,old,before,12,73,0,45,130,0.1411764705882353,1.0,0.24742268041237114
6.224447133718058e-05,old,after,12,71,0,42,125,0.14457831325301204,1.0,0.25263157894736843
6.224447133718058e-05,fixed,before,12,89,0,29,130,0.1188118811881188,1.0,0.21238938053097345
6.224447133718058e-05,fixed,after,12,86,0,27,125,0.12244897959183673,1.0,0.21818181818181817
6.991049303906038e-05,old,before,12,72,0,45,129,0.14285714285714285,1.0,0.25
6.991049303906038e-05,old,after,12,70,0,42,124,0.14634146341463414,1.0,0.2553191489361702
6.991049303906038e-05,fixed,before,12,88,0,29,129,0.12,1.0,0.21428571428571427
6.991049303906038e-05,fixed,after,12,85,0,27,124,0.12371134020618557,1.0,0.22018348623853212
7.069001003401354e-05,old,before,12,72,0,44,128,0.14285714285714285,1.0,0.25
7.069001003401354e-05,old,after,12,70,0,41,123,0.14634146341463414,1.0,0.2553191489361702
7.069001003401354e-05,fixed,before,12,88,0,28,128,0.12,1.0,0.21428571428571427
7.069001003401354e-05,fixed,after,12,85,0,26,123,0.12371134020618557,1.0,0.22018348623853212
7.413850107695907e-05,old,before,12,72,0,43,127,0.14285714285714285,1.0,0.25
7.413850107695907e-05,old,after,12,70,0,40,122,0.14634146341463414,1.0,0.2553191489361702
7.413850107695907e-05,fixed,before,12,88,0,27,127,0.12,1.0,0.21428571428571427
7.413850107695907e-05,fixed,after,12,85,0,25,122,0.12371134020618557,1.0,0.22018348623853212
7.86797099863179e-05,old,before,12,71,0,43,126,0.14457831325301204,1.0,0.25263157894736843
7.86797099863179e-05,old,after,12,69,0,40,121,0.14814814814814814,1.0,0.25806451612903225
7.86797099863179e-05,fixed,before,12,87,0,27,126,0.12121212121212122,1.0,0.21621621621621623
7.86797099863179e-05,fixed,after,12,84,0,25,121,0.125,1.0,0.2222222222222222
8.002838148968294e-05,old,before,12,71,0,42,125,0.14457831325301204,1.0,0.25263157894736843
8.002838148968294e-05,old,after,12,69,0,39,120,0.14814814814814814,1.0,0.25806451612903225
8.002838148968294e-05,fixed,before,12,87,0,26,125,0.12121212121212122,1.0,0.21621621621621623
8.002838148968294e-05,fixed,after,12,84,0,24,120,0.125,1.0,0.2222222222222222
8.742601494304836e-05,old,before,12,71,0,41,124,0.14457831325301204,1.0,0.25263157894736843
8.742601494304836e-05,old,after,12,69,0,39,120,0.14814814814814814,1.0,0.25806451612903225
8.742601494304836e-05,fixed,before,12,87,0,25,124,0.12121212121212122,1.0,0.21621621621621623
8.742601494304836e-05,fixed,after,12,84,0,24,120,0.125,1.0,0.2222222222222222
0.00010438330355100334,old,before,12,71,0,40,123,0.14457831325301204,1.0,0.25263157894736843
0.00010438330355100334,old,after,12,69,0,39,120,0.14814814814814814,1.0,0.25806451612903225
0.00010438330355100334,fixed,before,12,87,0,24,123,0.12121212121212122,1.0,0.21621621621621623
0.00010438330355100334,fixed,after,12,84,0,24,120,0.125,1.0,0.2222222222222222
0.00011961100972257555,old,before,12,70,0,40,122,0.14634146341463414,1.0,0.2553191489361702
0.00011961100972257555,old,after,12,68,0,39,119,0.15,1.0,0.2608695652173913
0.00011961100972257555,fixed,before,12,86,0,24,122,0.12244897959183673,1.0,0.21818181818181817
0.00011961100972257555,fixed,after,12,83,0,24,119,0.12631578947368421,1.0,0.22429906542056074
0.00011984207958448678,old,before,12,70,0,39,121,0.14634146341463414,1.0,0.2553191489361702
0.00011984207958448678,old,after,12,68,0,38,118,0.15,1.0,0.2608695652173913
0.00011984207958448678,fixed,before,12,86,0,23,121,0.12244897959183673,1.0,0.21818181818181817
0.00011984207958448678,fixed,after,12,83,0,23,118,0.12631578947368421,1.0,0.22429906542056074
0.0001290914078708738,old,before,12,69,0,39,120,0.14814814814814814,1.0,0.25806451612903225
0.0001290914078708738,old,after,12,67,0,38,117,0.1518987341772152,1.0,0.26373626373626374
0.0001290914078708738,fixed,before,12,85,0,23,120,0.12371134020618557,1.0,0.22018348623853212
0.0001290914078708738,fixed,after,12,82,0,23,117,0.1276595744680851,1.0,0.22641509433962265
0.00013184671115595847,old,before,12,69,0,38,119,0.14814814814814814,1.0,0.25806451612903225
0.00013184671115595847,old,after,12,67,0,37,116,0.1518987341772152,1.0,0.26373626373626374
0.00013184671115595847,fixed,before,12,85,0,22,119,0.12371134020618557,1.0,0.22018348623853212
0.00013184671115595847,fixed,after,12,82,0,22,116,0.1276595744680851,1.0,0.22641509433962265
0.0001320494047831744,old,before,12,69,0,37,118,0.14814814814814814,1.0,0.25806451612903225
0.0001320494047831744,old,after,12,67,0,36,115,0.1518987341772152,1.0,0.26373626373626374
0.0001320494047831744,fixed,before,12,84,0,22,118,0.125,1.0,0.2222222222222222
0.0001320494047831744,fixed,after,12,81,0,22,115,0.12903225806451613,1.0,0.22857142857142856
0.0001394617574987933,old,before,12,69,0,36,117,0.14814814814814814,1.0,0.25806451612903225
0.0001394617574987933,old,after,12,67,0,35,114,0.1518987341772152,1.0,0.26373626373626374
0.0001394617574987933,fixed,before,12,83,0,22,117,0.12631578947368421,1.0,0.22429906542056074
0.0001394617574987933,fixed,after,12,80,0,22,114,0.13043478260869565,1.0,0.23076923076923078
0.0001703174493741244,old,before,12,68,0,36,116,0.15,1.0,0.2608695652173913
0.0001703174493741244,old,after,12,66,0,35,113,0.15384615384615385,1.0,0.26666666666666666
0.0001703174493741244,fixed,before,12,82,0,22,116,0.1276595744680851,1.0,0.22641509433962265
0.0001703174493741244,fixed,after,12,79,0,22,113,0.13186813186813187,1.0,0.23300970873786409
0.00022788203204981983,old,before,12,68,0,35,115,0.15,1.0,0.2608695652173913
0.00022788203204981983,old,after,12,66,0,34,112,0.15384615384615385,1.0,0.26666666666666666
0.00022788203204981983,fixed,before,12,82,0,21,115,0.1276595744680851,1.0,0.22641509433962265
0.00022788203204981983,fixed,after,12,79,0,21,112,0.13186813186813187,1.0,0.23300970873786409
0.000259062391705811,old,before,12,67,0,35,114,0.1518987341772152,1.0,0.26373626373626374
0.000259062391705811,old,after,12,65,0,34,111,0.15584415584415584,1.0,0.2696629213483146
0.000259062391705811,fixed,before,12,81,0,21,114,0.12903225806451613,1.0,0.22857142857142856
0.000259062391705811,fixed,after,12,78,0,21,111,0.13333333333333333,1.0,0.23529411764705882
0.0003508980735205114,old,before,12,67,0,34,113,0.1518987341772152,1.0,0.26373626373626374
0.0003508980735205114,old,after,12,65,0,33,110,0.15584415584415584,1.0,0.2696629213483146
0.0003508980735205114,fixed,before,12,81,0,20,113,0.12903225806451613,1.0,0.22857142857142856
0.0003508980735205114,fixed,after,12,78,0,20,110,0.13333333333333333,1.0,0.23529411764705882
0.000372915412299335,old,before,12,67,0,33,112,0.1518987341772152,1.0,0.26373626373626374
0.000372915412299335,old,after,12,65,0,33,110,0.15584415584415584,1.0,0.2696629213483146
0.000372915412299335,fixed,before,12,80,0,20,112,0.13043478260869565,1.0,0.23076923076923078
0.000372915412299335,fixed,after,12,78,0,20,110,0.13333333333333333,1.0,0.23529411764705882
0.0003954000712838024,old,before,12,67,0,32,111,0.1518987341772152,1.0,0.26373626373626374
0.0003954000712838024,old,after,12,65,0,32,109,0.15584415584415584,1.0,0.2696629213483146
0.0003954000712838024,fixed,before,12,79,0,20,111,0.13186813186813187,1.0,0.23300970873786409
0.0003954000712838024,fixed,after,12,77,0,20,109,0.1348314606741573,1.0,0.2376237623762376
0.0005257098819129169,old,before,12,66,0,32,110,0.15384615384615385,1.0,0.26666666666666666
0.0005257098819129169,old,after,12,64,0,32,108,0.15789473684210525,1.0,0.2727272727272727
0.0005257098819129169,fixed,before,12,78,0,20,110,0.13333333333333333,1.0,0.23529411764705882
0.0005257098819129169,fixed,after,12,76,0,20,108,0.13636363636363635,1.0,0.24
0.0006047958740964532,old,before,12,65,0,32,109,0.15584415584415584,1.0,0.2696629213483146
0.0006047958740964532,old,after,12,63,0,32,107,0.16,1.0,0.27586206896551724
0.0006047958740964532,fixed,before,12,77,0,20,109,0.1348314606741573,1.0,0.2376237623762376
0.0006047958740964532,fixed,after,12,75,0,20,107,0.13793103448275862,1.0,0.24242424242424243
0.0006172212306410074,old,before,12,64,0,32,108,0.15789473684210525,1.0,0.2727272727272727
0.0006172212306410074,old,after,12,62,0,32,106,0.16216216216216217,1.0,0.27906976744186046
0.0006172212306410074,fixed,before,12,76,0,20,108,0.13636363636363635,1.0,0.24
0.0006172212306410074,fixed,after,12,74,0,20,106,0.13953488372093023,1.0,0.24489795918367346
0.0006564469658769667,old,before,12,63,0,32,107,0.16,1.0,0.27586206896551724
0.0006564469658769667,old,after,12,61,0,32,105,0.1643835616438356,1.0,0.2823529411764706
0.0006564469658769667,fixed,before,12,75,0,20,107,0.13793103448275862,1.0,0.24242424242424243
0.0006564469658769667,fixed,after,12,73,0,20,105,0.1411764705882353,1.0,0.24742268041237114
0.0007199341780506074,old,before,12,63,0,31,106,0.16,1.0,0.27586206896551724
0.0007199341780506074,old,after,12,61,0,31,104,0.1643835616438356,1.0,0.2823529411764706
0.0007199341780506074,fixed,before,12,75,0,19,106,0.13793103448275862,1.0,0.24242424242424243
0.0007199341780506074,fixed,after,12,73,0,19,104,0.1411764705882353,1.0,0.24742268041237114
0.0008867287542670965,old,before,12,62,0,31,105,0.16216216216216217,1.0,0.27906976744186046
0.0008867287542670965,old,after,12,60,0,31,103,0.16666666666666666,1.0,0.2857142857142857
0.0008867287542670965,fixed,before,12,74,0,19,105,0.13953488372093023,1.0,0.24489795918367346
0.0008867287542670965,fixed,after,12,72,0,19,103,0.14285714285714285,1.0,0.25
0.0009267255663871765,old,before,12,61,0,31,104,0.1643835616438356,1.0,0.2823529411764706
0.0009267255663871765,old,after,12,59,0,31,102,0.16901408450704225,1.0,0.2891566265060241
0.0009267255663871765,fixed,before,12,73,0,19,104,0.1411764705882353,1.0,0.24742268041237114
0.0009267255663871765,fixed,after,12,71,0,19,102,0.14457831325301204,1.0,0.25263157894736843
0.0011024142149835825,old,before,12,61,0,30,103,0.1643835616438356,1.0,0.2823529411764706
0.0011024142149835825,old,after,12,59,0,30,101,0.16901408450704225,1.0,0.2891566265060241
0.0011024142149835825,fixed,before,12,73,0,18,103,0.1411764705882353,1.0,0.24742268041237114
0.0011024142149835825,fixed,after,12,71,0,18,101,0.14457831325301204,1.0,0.25263157894736843
0.001293579232878983,old,before,12,61,0,29,102,0.1643835616438356,1.0,0.2823529411764706
0.001293579232878983,old,after,12,59,0,29,100,0.16901408450704225,1.0,0.2891566265060241
0.001293579232878983,fixed,before,12,73,0,17,102,0.1411764705882353,1.0,0.24742268041237114
0.001293579232878983,fixed,after,12,71,0,17,100,0.14457831325301204,1.0,0.25263157894736843
0.001407392555847764,old,before,12,61,0,28,101,0.1643835616438356,1.0,0.2823529411764706
0.001407392555847764,old,after,12,59,0,28,99,0.16901408450704225,1.0,0.2891566265060241
0.001407392555847764,fixed,before,12,73,0,16,101,0.1411764705882353,1.0,0.24742268041237114
0.001407392555847764,fixed,after,12,71,0,16,99,0.14457831325301204,1.0,0.25263157894736843
0.002074702177196741,old,before,12,61,0,27,100,0.1643835616438356,1.0,0.2823529411764706
0.002074702177196741,old,after,12,59,0,27,98,0.16901408450704225,1.0,0.2891566265060241
0.002074702177196741,fixed,before,12,73,0,15,100,0.1411764705882353,1.0,0.24742268041237114
0.002074702177196741,fixed,after,12,71,0,15,98,0.14457831325301204,1.0,0.25263157894736843
0.0023940769024193287,old,before,12,61,0,26,99,0.1643835616438356,1.0,0.2823529411764706
0.0023940769024193287,old,after,12,59,0,26,97,0.16901408450704225,1.0,0.2891566265060241
0.0023940769024193287,fixed,before,12,73,0,14,99,0.1411764705882353,1.0,0.24742268041237114
0.0023940769024193287,fixed,after,12,71,0,14,97,0.14457831325301204,1.0,0.25263157894736843
0.0024419042747467756,old,before,12,61,0,25,98,0.1643835616438356,1.0,0.2823529411764706
0.0024419042747467756,old,after,12,59,0,25,96,0.16901408450704225,1.0,0.2891566265060241
0.0024419042747467756,fixed,before,12,73,0,13,98,0.1411764705882353,1.0,0.24742268041237114
0.0024419042747467756,fixed,after,12,71,0,13,96,0.14457831325301204,1.0,0.25263157894736843
0.0025882807094603777,old,before,12,60,0,25,97,0.16666666666666666,1.0,0.2857142857142857
0.0025882807094603777,old,after,12,58,0,25,95,0.17142857142857143,1.0,0.2926829268292683
0.0025882807094603777,fixed,before,12,72,0,13,97,0.14285714285714285,1.0,0.25
0.0025882807094603777,fixed,after,12,70,0,13,95,0.14634146341463414,1.0,0.2553191489361702
0.002659049117937684,old,before,12,60,0,24,96,0.16666666666666666,1.0,0.2857142857142857
0.002659049117937684,old,after,12,58,0,24,94,0.17142857142857143,1.0,0.2926829268292683
0.002659049117937684,fixed,before,12,71,0,13,96,0.14457831325301204,1.0,0.25263157894736843
0.002659049117937684,fixed,after,12,69,0,13,94,0.14814814814814814,1.0,0.25806451612903225
0.0030082962475717068,old,before,12,60,0,23,95,0.16666666666666666,1.0,0.2857142857142857
0.0030082962475717068,old,after,12,58,0,23,93,0.17142857142857143,1.0,0.2926829268292683
0.0030082962475717068,fixed,before,12,71,0,12,95,0.14457831325301204,1.0,0.25263157894736843
0.0030082962475717068,fixed,after,12,69,0,12,93,0.14814814814814814,1.0,0.25806451612903225
0.0031091885175555944,old,before,12,59,0,23,94,0.16901408450704225,1.0,0.2891566265060241
0.0031091885175555944,old,after,12,57,0,23,92,0.17391304347826086,1.0,0.2962962962962963
0.0031091885175555944,fixed,before,12,70,0,12,94,0.14634146341463414,1.0,0.2553191489361702
0.0031091885175555944,fixed,after,12,68,0,12,92,0.15,1.0,0.2608695652173913
0.003240651451051235,old,before,12,58,0,23,93,0.17142857142857143,1.0,0.2926829268292683
0.003240651451051235,old,after,12,57,0,23,92,0.17391304347826086,1.0,0.2962962962962963
0.003240651451051235,fixed,before,12,69,0,12,93,0.14814814814814814,1.0,0.25806451612903225
0.003240651451051235,fixed,after,12,68,0,12,92,0.15,1.0,0.2608695652173913
0.0032419455237686634,old,before,12,58,0,22,92,0.17142857142857143,1.0,0.2926829268292683
0.0032419455237686634,old,after,12,57,0,22,91,0.17391304347826086,1.0,0.2962962962962963
0.0032419455237686634,fixed,before,12,69,0,11,92,0.14814814814814814,1.0,0.25806451612903225
0.0032419455237686634,fixed,after,12,68,0,11,91,0.15,1.0,0.2608695652173913
0.0034715516958385706,old,before,12,58,0,21,91,0.17142857142857143,1.0,0.2926829268292683
0.0034715516958385706,old,after,12,57,0,21,90,0.17391304347826086,1.0,0.2962962962962963
0.0034715516958385706,fixed,before,12,69,0,10,91,0.14814814814814814,1.0,0.25806451612903225
0.0034715516958385706,fixed,after,12,68,0,10,90,0.15,1.0,0.2608695652173913
0.00365636870265007,old,before,12,57,0,21,90,0.17391304347826086,1.0,0.2962962962962963
0.00365636870265007,old,after,12,56,0,21,89,0.17647058823529413,1.0,0.3
0.00365636870265007,fixed,before,12,68,0,10,90,0.15,1.0,0.2608695652173913
0.00365636870265007,fixed,after,12,67,0,10,89,0.1518987341772152,1.0,0.26373626373626374
0.003930442035198212,old,before,12,57,0,20,89,0.17391304347826086,1.0,0.2962962962962963
0.003930442035198212,old,after,12,56,0,20,88,0.17647058823529413,1.0,0.3
0.003930442035198212,fixed,before,12,68,0,9,89,0.15,1.0,0.2608695652173913
0.003930442035198212,fixed,after,12,67,0,9,88,0.1518987341772152,1.0,0.26373626373626374
0.004838091786950827,old,before,12,57,0,19,88,0.17391304347826086,1.0,0.2962962962962963
0.004838091786950827,old,after,12,56,0,19,87,0.17647058823529413,1.0,0.3
0.004838091786950827,fixed,before,12,67,0,9,88,0.1518987341772152,1.0,0.26373626373626374
0.004838091786950827,fixed,after,12,66,0,9,87,0.15384615384615385,1.0,0.26666666666666666
0.005673317704349756,old,before,12,56,0,19,87,0.17647058823529413,1.0,0.3
0.005673317704349756,old,after,12,55,0,19,86,0.1791044776119403,1.0,0.3037974683544304
0.005673317704349756,fixed,before,12,66,0,9,87,0.15384615384615385,1.0,0.26666666666666666
0.005673317704349756,fixed,after,12,65,0,9,86,0.15584415584415584,1.0,0.2696629213483146
0.008493860252201557,old,before,12,55,0,19,86,0.1791044776119403,1.0,0.3037974683544304
0.008493860252201557,old,after,12,54,0,19,85,0.18181818181818182,1.0,0.3076923076923077
0.008493860252201557,fixed,before,12,65,0,9,86,0.15584415584415584,1.0,0.2696629213483146
0.008493860252201557,fixed,after,12,64,0,9,85,0.15789473684210525,1.0,0.2727272727272727
0.00867331214249134,old,before,12,54,0,19,85,0.18181818181818182,1.0,0.3076923076923077
0.00867331214249134,old,after,12,53,0,19,84,0.18461538461538463,1.0,0.3116883116883117
0.00867331214249134,fixed,before,12,64,0,9,85,0.15789473684210525,1.0,0.2727272727272727
0.00867331214249134,fixed,after,12,63,0,9,84,0.16,1.0,0.27586206896551724
0.00872716587036848,old,before,12,54,0,18,84,0.18181818181818182,1.0,0.3076923076923077
0.00872716587036848,old,after,12,53,0,18,83,0.18461538461538463,1.0,0.3116883116883117
0.00872716587036848,fixed,before,12,64,0,8,84,0.15789473684210525,1.0,0.2727272727272727
0.00872716587036848,fixed,after,12,63,0,8,83,0.16,1.0,0.27586206896551724
0.008963956497609615,old,before,12,53,0,18,83,0.18461538461538463,1.0,0.3116883116883117
0.008963956497609615,old,after,12,53,0,18,83,0.18461538461538463,1.0,0.3116883116883117
0.008963956497609615,fixed,before,12,63,0,8,83,0.16,1.0,0.27586206896551724
0.008963956497609615,fixed,after,12,63,0,8,83,0.16,1.0,0.27586206896551724
0.009487810544669628,old,before,12,53,0,17,82,0.18461538461538463,1.0,0.3116883116883117
0.009487810544669628,old,after,12,53,0,17,82,0.18461538461538463,1.0,0.3116883116883117
0.009487810544669628,fixed,before,12,63,0,7,82,0.16,1.0,0.27586206896551724
0.009487810544669628,fixed,after,12,63,0,7,82,0.16,1.0,0.27586206896551724
0.01044844277203083,old,before,12,53,0,16,81,0.18461538461538463,1.0,0.3116883116883117
0.01044844277203083,old,after,12,53,0,16,81,0.18461538461538463,1.0,0.3116883116883117
0.01044844277203083,fixed,before,12,62,0,7,81,0.16216216216216217,1.0,0.27906976744186046
0.01044844277203083,fixed,after,12,62,0,7,81,0.16216216216216217,1.0,0.27906976744186046
0.011181763373315334,old,before,12,52,0,16,80,0.1875,1.0,0.3157894736842105
0.011181763373315334,old,after,12,52,0,16,80,0.1875,1.0,0.3157894736842105
0.011181763373315334,fixed,before,12,61,0,7,80,0.1643835616438356,1.0,0.2823529411764706
0.011181763373315334,fixed,after,12,61,0,7,80,0.1643835616438356,1.0,0.2823529411764706
0.011679114773869514,old,before,12,51,0,16,79,0.19047619047619047,1.0,0.32
0.011679114773869514,old,after,12,51,0,16,79,0.19047619047619047,1.0,0.32
0.011679114773869514,fixed,before,12,60,0,7,79,0.16666666666666666,1.0,0.2857142857142857
0.011679114773869514,fixed,after,12,60,0,7,79,0.16666666666666666,1.0,0.2857142857142857
0.012393048964440823,old,before,12,51,0,15,78,0.19047619047619047,1.0,0.32
0.012393048964440823,old,after,12,51,0,15,78,0.19047619047619047,1.0,0.32
0.012393048964440823,fixed,before,12,59,0,7,78,0.16901408450704225,1.0,0.2891566265060241
0.012393048964440823,fixed,after,12,59,0,7,78,0.16901408450704225,1.0,0.2891566265060241
0.012582750990986824,old,before,12,50,0,15,77,0.1935483870967742,1.0,0.32432432432432434
0.012582750990986824,old,after,12,50,0,15,77,0.1935483870967742,1.0,0.32432432432432434
0.012582750990986824,fixed,before,12,58,0,7,77,0.17142857142857143,1.0,0.2926829268292683
0.012582750990986824,fixed,after,12,58,0,7,77,0.17142857142857143,1.0,0.2926829268292683
0.017643330618739128,old,before,12,49,0,15,76,0.19672131147540983,1.0,0.3287671232876712
0.017643330618739128,old,after,12,49,0,15,76,0.19672131147540983,1.0,0.3287671232876712
0.017643330618739128,fixed,before,12,57,0,7,76,0.17391304347826086,1.0,0.2962962962962963
0.017643330618739128,fixed,after,12,57,0,7,76,0.17391304347826086,1.0,0.2962962962962963
0.022069090977311134,old,before,12,48,0,15,75,0.2,1.0,0.3333333333333333
0.022069090977311134,old,after,12,48,0,15,75,0.2,1.0,0.3333333333333333
0.022069090977311134,fixed,before,12,56,0,7,75,0.17647058823529413,1.0,0.3
0.022069090977311134,fixed,after,12,56,0,7,75,0.17647058823529413,1.0,0.3
0.02356029860675335,old,before,12,48,0,14,74,0.2,1.0,0.3333333333333333
0.02356029860675335,old,after,12,48,0,14,74,0.2,1.0,0.3333333333333333
0.02356029860675335,fixed,before,12,56,0,6,74,0.17647058823529413,1.0,0.3
0.02356029860675335,fixed,after,12,56,0,6,74,0.17647058823529413,1.0,0.3
0.02382347173988819,old,before,12,47,0,14,73,0.2033898305084746,1.0,0.3380281690140845
0.02382347173988819,old,after,12,47,0,14,73,0.2033898305084746,1.0,0.3380281690140845
0.02382347173988819,fixed,before,12,55,0,6,73,0.1791044776119403,1.0,0.3037974683544304
0.02382347173988819,fixed,after,12,55,0,6,73,0.1791044776119403,1.0,0.3037974683544304
0.024759357795119286,old,before,12,47,0,13,72,0.2033898305084746,1.0,0.3380281690140845
0.024759357795119286,old,after,12,47,0,13,72,0.2033898305084746,1.0,0.3380281690140845
0.024759357795119286,fixed,before,12,54,0,6,72,0.18181818181818182,1.0,0.3076923076923077
0.024759357795119286,fixed,after,12,54,0,6,72,0.18181818181818182,1.0,0.3076923076923077
0.02547748200595379,old,before,12,46,0,13,71,0.20689655172413793,1.0,0.34285714285714286
0.02547748200595379,old,after,12,46,0,13,71,0.20689655172413793,1.0,0.34285714285714286
0.02547748200595379,fixed,before,12,53,0,6,71,0.18461538461538463,1.0,0.3116883116883117
0.02547748200595379,fixed,after,12,53,0,6,71,0.18461538461538463,1.0,0.3116883116883117
0.025586092844605446,old,before,12,45,0,13,70,0.21052631578947367,1.0,0.34782608695652173
0.025586092844605446,old,after,12,45,0,13,70,0.21052631578947367,1.0,0.34782608695652173
0.025586092844605446,fixed,before,12,52,0,6,70,0.1875,1.0,0.3157894736842105
0.025586092844605446,fixed,after,12,52,0,6,70,0.1875,1.0,0.3157894736842105
0.025818748399615288,old,before,12,44,0,13,69,0.21428571428571427,1.0,0.35294117647058826
0.025818748399615288,old,after,12,44,0,13,69,0.21428571428571427,1.0,0.35294117647058826
0.025818748399615288,fixed,before,12,51,0,6,69,0.19047619047619047,1.0,0.32
0.025818748399615288,fixed,after,12,51,0,6,69,0.19047619047619047,1.0,0.32
0.026197876781225204,old,before,12,43,0,13,68,0.21818181818181817,1.0,0.3582089552238806
0.026197876781225204,old,after,12,43,0,13,68,0.21818181818181817,1.0,0.3582089552238806
0.026197876781225204,fixed,before,12,50,0,6,68,0.1935483870967742,1.0,0.32432432432432434
0.026197876781225204,fixed,after,12,50,0,6,68,0.1935483870967742,1.0,0.32432432432432434
0.030768653377890587,old,before,12,42,0,13,67,0.2222222222222222,1.0,0.36363636363636365
0.030768653377890587,old,after,12,42,0,13,67,0.2222222222222222,1.0,0.36363636363636365
0.030768653377890587,fixed,before,12,49,0,6,67,0.19672131147540983,1.0,0.3287671232876712
0.030768653377890587,fixed,after,12,49,0,6,67,0.19672131147540983,1.0,0.3287671232876712
0.033456504344940186,old,before,12,41,0,13,66,0.22641509433962265,1.0,0.36923076923076925
0.033456504344940186,old,after,12,41,0,13,66,0.22641509433962265,1.0,0.36923076923076925
0.033456504344940186,fixed,before,12,48,0,6,66,0.2,1.0,0.3333333333333333
0.033456504344940186,fixed,after,12,48,0,6,66,0.2,1.0,0.3333333333333333
0.03595071658492088,old,before,12,40,0,13,65,0.23076923076923078,1.0,0.375
0.03595071658492088,old,after,12,40,0,13,65,0.23076923076923078,1.0,0.375
0.03595071658492088,fixed,before,12,47,0,6,65,0.2033898305084746,1.0,0.3380281690140845
0.03595071658492088,fixed,after,12,47,0,6,65,0.2033898305084746,1.0,0.3380281690140845
0.03673582151532173,old,before,12,40,0,12,64,0.23076923076923078,1.0,0.375
0.03673582151532173,old,after,12,40,0,12,64,0.23076923076923078,1.0,0.375
0.03673582151532173,fixed,before,12,47,0,5,64,0.2033898305084746,1.0,0.3380281690140845
0.03673582151532173,fixed,after,12,47,0,5,64,0.2033898305084746,1.0,0.3380281690140845
0.03678322583436966,old,before,12,39,0,12,63,0.23529411764705882,1.0,0.38095238095238093
0.03678322583436966,old,after,12,39,0,12,63,0.23529411764705882,1.0,0.38095238095238093
0.03678322583436966,fixed,before,12,46,0,5,63,0.20689655172413793,1.0,0.34285714285714286
0.03678322583436966,fixed,after,12,46,0,5,63,0.20689655172413793,1.0,0.34285714285714286
0.04178735613822937,old,before,12,38,0,12,62,0.24,1.0,0.3870967741935484
0.04178735613822937,old,after,12,38,0,12,62,0.24,1.0,0.3870967741935484
0.04178735613822937,fixed,before,12,45,0,5,62,0.21052631578947367,1.0,0.34782608695652173
0.04178735613822937,fixed,after,12,45,0,5,62,0.21052631578947367,1.0,0.34782608695652173
0.044605836272239685,old,before,12,38,0,11,61,0.24,1.0,0.3870967741935484
0.044605836272239685,old,after,12,38,0,11,61,0.24,1.0,0.3870967741935484
0.044605836272239685,fixed,before,12,44,0,5,61,0.21428571428571427,1.0,0.35294117647058826
0.044605836272239685,fixed,after,12,44,0,5,61,0.21428571428571427,1.0,0.35294117647058826
0.052864231169223785,old,before,12,37,0,11,60,0.24489795918367346,1.0,0.39344262295081966
0.052864231169223785,old,after,12,37,0,11,60,0.24489795918367346,1.0,0.39344262295081966
0.052864231169223785,fixed,before,12,43,0,5,60,0.21818181818181817,1.0,0.3582089552238806
0.052864231169223785,fixed,after,12,43,0,5,60,0.21818181818181817,1.0,0.3582089552238806
0.05850968882441521,old,before,12,37,0,10,59,0.24489795918367346,1.0,0.39344262295081966
0.05850968882441521,old,after,12,37,0,10,59,0.24489795918367346,1.0,0.39344262295081966
0.05850968882441521,fixed,before,12,43,0,4,59,0.21818181818181817,1.0,0.3582089552238806
0.05850968882441521,fixed,after,12,43,0,4,59,0.21818181818181817,1.0,0.3582089552238806
0.058906856924295425,old,before,12,36,0,10,58,0.25,1.0,0.4
0.058906856924295425,old,after,12,36,0,10,58,0.25,1.0,0.4
0.058906856924295425,fixed,before,12,42,0,4,58,0.2222222222222222,1.0,0.36363636363636365
0.058906856924295425,fixed,after,12,42,0,4,58,0.2222222222222222,1.0,0.36363636363636365
0.059563182294368744,old,before,12,35,0,10,57,0.2553191489361702,1.0,0.4067796610169492
0.059563182294368744,old,after,12,35,0,10,57,0.2553191489361702,1.0,0.4067796610169492
0.059563182294368744,fixed,before,12,41,0,4,57,0.22641509433962265,1.0,0.36923076923076925
0.059563182294368744,fixed,after,12,41,0,4,57,0.22641509433962265,1.0,0.36923076923076925
0.07872243970632553,old,before,12,35,0,9,56,0.2553191489361702,1.0,0.4067796610169492
0.07872243970632553,old,after,12,35,0,9,56,0.2553191489361702,1.0,0.4067796610169492
0.07872243970632553,fixed,before,12,40,0,4,56,0.23076923076923078,1.0,0.375
0.07872243970632553,fixed,after,12,40,0,4,56,0.23076923076923078,1.0,0.375
0.08327105641365051,old,before,12,34,0,9,55,0.2608695652173913,1.0,0.41379310344827586
